issueNumber,prNumber,Util,NLP,APM,Network,DB,Interpreter,Logging,DataStructure,i18n,DevOps,Logic,Microservices,ML,Test,Search,IO,UI,Parser,Security,Cloud,BigData,App,GIS,corpus
982,983,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,break cyclical compile time dependency on hiderecursivecall fixes codecov https codecovio gh mockito mockito pull srcpr&elh report exclamation no coverage uploaded for pull request base release x a click here to learn what that means https docscodecovio docs error referencesection missing base commit the diff coverage is diff coverage diff release x coverage complexity files lines branches hits misses partials impacted files https codecovio gh mockito mockito pull srcpr&eltree coverage δ complexity δ l creation bytebuddy inlinebytebuddymockmakerjava https codecovio gh mockito mockito compare a ec f ef fc a a c e b f b c ac ad e ed bb fb d f f c cdsrcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by pbnrlcm hbc jcmvhdglvbi iexrlynvkzhkvsw saw lqnl zuj zgr tw ja ha vylmphdme internal creation bytebuddy mockmethodadvicejava https codecovio gh mockito mockito compare a ec f ef fc a a c e b f b c ac ad e ed bb fb d f f c cdsrcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by pbnrlcm hbc jcmvhdglvbi iexrlynvkzhkvtw ja ldghvzefkdmljzs qyxzh continue to review full report at codecov https codecovio gh mockito mockito pull srcpr&elcontinue legend click here to learn more https docscodecovio docs codecov delta δ absolute impact not affected missing data powered by codecov https codecovio gh mockito mockito pull srcpr&elfooter last update a c a https codecovio gh mockito mockito compare a ec f ef fc a a c e b f b c ac ad e ed bb fb d f f c cdelfooter&srcpr&ellastupdated read the comment docs https docscodecovio docs pull request comments lgtm probably a left over from the early phase when i refactored the mock makers nice merging thanks for your quick reviews raphw
929,985,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,fixes update javadoc about the mockito inline artifact this pr fixes in the javadoc i write that the first version of mockito inline is this artifact was actually offered in version but or earlier it did not work due to the issue so i write like that codecov https codecovio gh mockito mockito pull srcpr&elh report merging https codecovio gh mockito mockito pull srcpr&eldesc into release x https codecovio gh mockito mockito commit dfe f d ef c fabbdd b a bsrcpr&eldesc will not change coverage the diff coverage is n a diff coverage diff release x coverage complexity files lines branches hits misses partials impacted files https codecovio gh mockito mockito pull srcpr&eltree coverage δ complexity δ src main java org mockito mockitojava https codecovio gh mockito mockito compare dfe f d ef c fabbdd b a b c df afd cbadaa c ac af a d eba srcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by nb nraxrvlmphdme x continue to review full report at codecov https codecovio gh mockito mockito pull srcpr&elcontinue legend click here to learn more https docscodecovio docs codecov delta δ absolute impact not affected missing data powered by codecov https codecovio gh mockito mockito pull srcpr&elfooter last update dfe c df https codecovio gh mockito mockito compare dfe f d ef c fabbdd b a b c df afd cbadaa c ac af a d eba elfooter&srcpr&ellastupdated read the comment docs https docscodecovio docs pull request comments
981,985,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,fixes update javadoc about the mockito inline artifact this pr fixes in the javadoc i write that the first version of mockito inline is this artifact was actually offered in version but or earlier it did not work due to the issue so i write like that codecov https codecovio gh mockito mockito pull srcpr&elh report merging https codecovio gh mockito mockito pull srcpr&eldesc into release x https codecovio gh mockito mockito commit dfe f d ef c fabbdd b a bsrcpr&eldesc will not change coverage the diff coverage is n a diff coverage diff release x coverage complexity files lines branches hits misses partials impacted files https codecovio gh mockito mockito pull srcpr&eltree coverage δ complexity δ src main java org mockito mockitojava https codecovio gh mockito mockito compare dfe f d ef c fabbdd b a b c df afd cbadaa c ac af a d eba srcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by nb nraxrvlmphdme x continue to review full report at codecov https codecovio gh mockito mockito pull srcpr&elcontinue legend click here to learn more https docscodecovio docs codecov delta δ absolute impact not affected missing data powered by codecov https codecovio gh mockito mockito pull srcpr&elfooter last update dfe c df https codecovio gh mockito mockito compare dfe f d ef c fabbdd b a b c df afd cbadaa c ac af a d eba elfooter&srcpr&ellastupdated read the comment docs https docscodecovio docs pull request comments
989,995,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,verifyzerointeractions guarantees zero interactions instead of just delegating to verifynomoreinteractions fixes verifyzerointeractions no longer delegates to verifynomoreinteractions instead it fetches the number of invocations made to the mock and checks ifthey are zero failing otherwiseim not sure if the style of my code complies with mockito please let me know what to change and where to look to make it more mockitoish you can always check if you comply with the code by running gradlew build that runs the test and checks the code style codecov https codecovio gh mockito mockito pull srcpr&elh report merging https codecovio gh mockito mockito pull srcpr&eldesc into master https codecovio gh mockito mockito commit a d e afb f dc f d b d eccf srcpr&eldesc will increase coverage by the diff coverage is impacted file tree graph https codecovio gh mockito mockito pull graphs treesvgwidth &height &srcpr&tokenmx slder https codecovio gh mockito mockito pull srcpr&eltree diff coverage diff master coverage complexity files lines branches hits misses partials impacted files https codecovio gh mockito mockito pull srcpr&eltree coverage δ complexity δ rc main java org mockito internal mockitocorejava https codecovio gh mockito mockito pull srcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by pbnrlcm hbc nb nraxrvq yzs qyxzh arrow_up src main java org mockito bddmockitojava https codecovio gh mockito mockito pull srcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by crernb nraxrvlmphdme arrow_down internal verification verificationmodefactoryjava https codecovio gh mockito mockito pull srcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by pbnrlcm hbc zxjpzmljyxrpb vvmvyawzpy f aw utw kzuzhy rvcnkuamf yq arrow_up java org mockito internal exceptions reporterjava https codecovio gh mockito mockito pull srcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by pbnrlcm hbc legnlchrpb zl jlcg ydgvylmphdme arrow_up src main java org mockito mockitojava https codecovio gh mockito mockito pull srcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by nb nraxrvlmphdme arrow_up mockito internal verification nointeractionsjava https codecovio gh mockito mockito pull srcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by pbnrlcm hbc zxjpzmljyxrpb vtm jbnrlcmfjdglvbnmuamf yq continue to review full report at codecov https codecovio gh mockito mockito pull srcpr&elcontinue legend click here to learn more https docscodecovio docs codecov delta δ absolute impact not affected missing data powered by codecov https codecovio gh mockito mockito pull srcpr&elfooter last update a d ef https codecovio gh mockito mockito pull srcpr&ellastupdated read the comment docs https docscodecovio docs pull request comments ffissore looks cool can you add more tests thank you for submission i have not looked into the implementation details if nobody does picks up the review soon ill do it team is the decision to change the behavior of verifyzerointeractions this is likely a disturbing change that will impact many projects migrating to mockito v im to this change but i have to acknowledge the impact we would need to investigate the usage of this method i think it is a logical change but we have to prevent users from excessive code problems they can of course always transfer everything to verifynomoreinteractions just before they are migrating that shouldnt be a bit of a hassle christianschwarz ill add more in the coming daysabout the name pls consider using a different name verifynointeractions for example and deprecating verifyzerointeractions with an explanation as noted in support to my proposal ive changed my pr to include a new verifynointeractions and deprecated old verifyzerointeractions ive added some tests and coverage will hopefully be happier timvdlippe ive added those since and removed my initial test class applied requested modifications and squashed commits i dont know what went wrong on travis tests pass on my machine using openjdk ping me if i can help these are flaky tests so it seems fine removed try catch block
911,1018,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,enabled continuous delivery via robust mockito release tools project continuous delivery pipeline almost implemented removed tons of release logic complexity now all that is a part of general purpose mockito release tools project the new release automation should be much easier to test codecov https codecovio gh mockito mockito pull srcpr&elh report merging https codecovio gh mockito mockito pull srcpr&eldesc into release x https codecovio gh mockito mockito commit ed e a b a e fc c d srcpr&eldesc will not change coverage the diff coverage is n a impacted file tree graph https codecovio gh mockito mockito pull graphs treesvgwidth &height &srcpr&tokenmx slder https codecovio gh mockito mockito pull srcpr&eltree diff coverage diff release x coverage complexity files lines branches hits misses partials continue to review full report at codecov https codecovio gh mockito mockito pull srcpr&elcontinue legend click here to learn more https docscodecovio docs codecov delta δ absolute impact not affected missing data powered by codecov https codecovio gh mockito mockito pull srcpr&elfooter last update ed caed https codecovio gh mockito mockito pull srcpr&ellastupdated read the comment docs https docscodecovio docs pull request comments does this also implement the logic to only publish a release once every x weeks does this also implement the logic to only publish a release once every x weeksit will be simpler let me finish off the documentation so that everything is clear good question i will be merging soon readmemd contains information about the releases more documentation will be provided but it should not blocking this pr more documentation on spanking new wiki page https githubcom mockito mockito wiki continuous delivery detailscd tentatively plan to merge today really excited for this change thanks for the great work szczepiq just merged this puppy ill keep an eye on the release automation things might be bumpy for the next week or so until the dust after this change drops down and all fallout is cleaned up thank you guys for patience more documentation and improvements i will duly provide in the meantime shoot feedback szczepiq does this also close szczepiq does this also close i suggest we leave open for now so that its a place for discussion btw thank you for updating thread with the status
1071,1076,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,fixed validation in returnargumentat int in case of type erasure on the parameter fixes the parameter type inference takes now the type of the actual instanceinto account to avoid type erasure issues in case the parameter isgenericsee also https githubcom mockito mockito issues issuecomment codecov https codecovio gh mockito mockito pull srcpr&elh report merging https codecovio gh mockito mockito pull srcpr&eldesc into release x https codecovio gh mockito mockito commit a d f ec dd ec f b c f easrcpr&eldesc will increase coverage by the diff coverage is impacted file tree graph https codecovio gh mockito mockito pull graphs treesvgwidth &height &srcpr&tokenmx slder https codecovio gh mockito mockito pull srcpr&eltree diff coverage diff release x coverage complexity files lines branches hits misses partials impacted files https codecovio gh mockito mockito pull srcpr&eltree coverage δ complexity δ o internal stubbing answers returnsargumentatjava https codecovio gh mockito mockito pull srcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by pbnrlcm hbc zdhviymluzy hbnn zxjzl jldhvybnnbcmd bwvudef lmphdme arrow_up continue to review full report at codecov https codecovio gh mockito mockito pull srcpr&elcontinue legend click here to learn more https docscodecovio docs codecov delta δ absolute impact not affected missing data powered by codecov https codecovio gh mockito mockito pull srcpr&elfooter last update a d f a f https codecovio gh mockito mockito pull srcpr&ellastupdated read the comment docs https docscodecovio docs pull request comments
1065,1079,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,fixed add information about donothing method to cannotstubvo… codecov https codecovio gh mockito mockito pull srcpr&elh report merging https codecovio gh mockito mockito pull srcpr&eldesc into release x https codecovio gh mockito mockito commit de d b eddae ab d e bdacd a besrcpr&eldesc will not change coverage the diff coverage is n a impacted file tree graph https codecovio gh mockito mockito pull graphs treesvgtokenmx slder &srcpr&height &width https codecovio gh mockito mockito pull srcpr&eltree diff coverage diff release x coverage complexity files lines branches hits misses partials impacted files https codecovio gh mockito mockito pull srcpr&eltree coverage δ complexity δ java org mockito internal exceptions reporterjava https codecovio gh mockito mockito pull srcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by pbnrlcm hbc legnlchrpb zl jlcg ydgvylmphdme arrow_down continue to review full report at codecov https codecovio gh mockito mockito pull srcpr&elcontinue legend click here to learn more https docscodecovio docs codecov delta δ absolute impact not affected missing data powered by codecov https codecovio gh mockito mockito pull srcpr&elfooter last update de f b https codecovio gh mockito mockito pull srcpr&ellastupdated read the comment docs https docscodecovio docs pull request comments
1083,1090,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,fixes interfaces only declare tostring implicitly and should t… …herefore override it explicitly from the inline mock maker
1088,1091,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,fixes updating documentation of verify feature to correct a s… updating documentation of verify feature to correct a supposed typo that results in confusing behaviour when cut pasted and run verbatimthe documentation presents the following example of the verify exact number of invocations feature using mock mockedlistadd once mockedlistadd twice mockedlistadd twice mockedlistadd three times mockedlistadd three times mockedlistadd three times following two verifications work exactly the same times is used by default verify mockedlist add once verify mockedlist times add once exact number of invocations verification verify mockedlist times add twice verify mockedlist times add three times verification using never never is an alias to times verify mockedlist never add never happened verification using atleast atmost verify mockedlist atleastonce add three times verify mockedlist atleast add five times verify mockedlist atmost add three times the last but one line says verify mockedlist atleast add five times this could be confusing to someone using these examples as it would result in a toolittleactualinvocations failure being reported by mockito this is because in the example the add method is never called with the string five times in order to have this example make sense in the way i think it should ive replaced the string five times with three times as suggested by szczepiq cheerstim cooke codecov https codecovio gh mockito mockito pull srcpr&elh report merging https codecovio gh mockito mockito pull srcpr&eldesc into release x https codecovio gh mockito mockito commit db dbc d f d d b e f f b csrcpr&eldesc will decrease coverage by the diff coverage is n a impacted file tree graph https codecovio gh mockito mockito pull graphs treesvgtokenmx slder &width &srcpr&height https codecovio gh mockito mockito pull srcpr&eltree diff coverage diff release x coverage complexity files lines branches hits misses partials impacted files https codecovio gh mockito mockito pull srcpr&eltree coverage δ complexity δ src main java org mockito mockitojava https codecovio gh mockito mockito pull srcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by nb nraxrvlmphdme arrow_down o exceptions verification wantedbutnotinvokedjava https codecovio gh mockito mockito pull srcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by legnlchrpb zl zlcmlmawnhdglvbi xyw zwrcdxrob rjbnzva vklmphdme continue to review full report at codecov https codecovio gh mockito mockito pull srcpr&elcontinue legend click here to learn more https docscodecovio docs codecov delta δ absolute impact not affected missing data powered by codecov https codecovio gh mockito mockito pull srcpr&elfooter last update db dbc a dc https codecovio gh mockito mockito pull srcpr&ellastupdated read the comment docs https docscodecovio docs pull request comments rather surprised codecov reported a reduction in coverage here the total diff of this pr is a single word text replacement in a javadoc no code changes were made so wouldnt expect a change in coverageperhaps im missing something thank you
1117,1119,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,made it possible to delay the return of a mock or spy this is a useful aid in debugging race conditions and other synchronicity problems codecov https codecovio gh mockito mockito pull srcpr&elh report merging https codecovio gh mockito mockito pull srcpr&eldesc into master https codecovio gh mockito mockito commit db a fba ca bc ba a srcpr&eldesc will decrease coverage by the diff coverage is impacted file tree graph https codecovio gh mockito mockito pull graphs treesvgtokenmx slder &srcpr&height &width https codecovio gh mockito mockito pull srcpr&eltree diff coverage diff master coverage complexity files lines branches hits misses partials impacted files https codecovio gh mockito mockito pull srcpr&eltree coverage δ complexity δ src main java org mockito additionalanswersjava https codecovio gh mockito mockito pull srcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by bzgrpdglvbmfsqw zd vycy qyxzh arrow_up to internal stubbing answers answerswithdelayjava https codecovio gh mockito mockito pull srcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by pbnrlcm hbc zdhviymluzy hbnn zxjzl fuc dlcnnxaxrorgvsyxkuamf yq eation bytebuddy typecachingbytecodegeneratorjava https codecovio gh mockito mockito pull srcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by pbnrlcm hbc jcmvhdglvbi iexrlynvkzhkvvhlwzunhy hpbmdcexrly kzudlbmvyyxrvci qyxzh continue to review full report at codecov https codecovio gh mockito mockito pull srcpr&elcontinue legend click here to learn more https docscodecovio docs codecov delta δ absolute impact not affected missing data powered by codecov https codecovio gh mockito mockito pull srcpr&elfooter last update db b ff d https codecovio gh mockito mockito pull srcpr&ellastupdated read the comment docs https docscodecovio docs pull request comments re revert no problem i was applying the boy scout method and killing off warnings but i wasnt sure if that change would be acceptable i could tell you were targeting older java versions but wasnt sure if thats important in this test tooive provided it without the java dependent changes great this looks good to me signing off on this one but want one other pair of eyes to check this pr smile imho the prs title is misleading in the first place i thought it meant delay on mockitomock mockitospy which is obviously useless just after reading the code i understood it means answers with delayid change the title to add delayed answers it will also clarify the release notes 😄 cant right now because of day job are the release notes drawn from pr titles i changed a title in it should be used to generate release notes as that pr has no labels by the way we will test a new cd mechanism notable version release thanks for your contribution myrle krantz my bad i didnt spot that pr was raised against master not x btw release notes dont look very good i created nice contribution thank you youre welcome it was my pleasure given how intensively mockito helps me every day this was the least i could dothank youmyrle
1110,1121,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,improve and develop apis required for framework integrators problemmockito does not do static mocking at the moment powermockito does powermockito uses a lot of internal mockito apis exposing the community to issues and wasted productivity on version upgrades we want mockito apis to be easily extensible by framework integrators such us powermockito without compromising api simplicity and consistencyall proposed changes are backwards compatible in accordance to mockitos compatibility contract in short limited changes to orgmockito types freedom to change orgmockitointernal public api changesthe full discussion on the use cases implementation options and decisions is in ticket new public method for creating mock creation settings object javamockitowithsettings name “my mock” build fooclass framework integrators can now provide custom mockhandler via mockmakergetmockhandler previously it we didn’t offer this capability because we didn’t have convincing use cases that it was needed public api considerations framework integrators may not provide custom implementation of invocationcontainer at this stage this part of api is accessible via public mockmakergetmockhandler getinvocationcontainer method there are no convincing use cases that exposing this new public api is needed codecov https codecovio gh mockito mockito pull srcpr&elh report merging https codecovio gh mockito mockito pull srcpr&eldesc into release x https codecovio gh mockito mockito commit f a e f dd e c edf e srcpr&eldesc will increase coverage by the diff coverage is impacted file tree graph https codecovio gh mockito mockito pull graphs treesvgtokenmx slder &srcpr&width &height https codecovio gh mockito mockito pull srcpr&eltree diff coverage diff release x coverage complexity files lines branches hits misses partials impacted files https codecovio gh mockito mockito pull srcpr&eltree coverage δ complexity δ src main java org mockito mockitojava https codecovio gh mockito mockito pull srcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by nb nraxrvlmphdme arrow_down to internal stubbing stubbedinvocationmatcherjava https codecovio gh mockito mockito pull srcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by pbnrlcm hbc zdhviymluzy tdhviymvksw b nhdglvbk hdgnozxiuamf yq arrow_down mockito internal invocation unusedstubsfinderjava https codecovio gh mockito mockito pull srcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by pbnrlcm hbc pbnzvy f aw ul vudxnlzfn dwjzrmluzgvylmphdme arrow_down ava org mockito internal stubbing stubberimpljava https codecovio gh mockito mockito pull srcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by pbnrlcm hbc zdhviymluzy tdhviymvysw wbc qyxzh arrow_down to internal verification verificationdataimpljava https codecovio gh mockito mockito pull srcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by pbnrlcm hbc zxjpzmljyxrpb vvmvyawzpy f aw urgf yultcgwuamf yq arrow_down g mockito internal handler nullresultguardianjava https codecovio gh mockito mockito pull srcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by pbnrlcm hbc oyw kbgvyl bgxszxn bhrhdwfyzglhbi qyxzh arrow_down to internal handler invocationnotifierhandlerjava https codecovio gh mockito mockito pull srcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by pbnrlcm hbc oyw kbgvyl ludm jyxrpb ob rpzmllckhhbmrszxiuamf yq arrow_down org mockito internal handler mockhandlerimpljava https codecovio gh mockito mockito pull srcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by pbnrlcm hbc oyw kbgvyl vy tiyw kbgvysw wbc qyxzh arrow_down ito internal stubbing invocationcontainerimpljava https codecovio gh mockito mockito pull srcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by pbnrlcm hbc zdhviymluzy jbnzvy f aw uq udgfpbmvysw wbc qyxzh arrow_down to internal framework defaultmockitoframeworkjava https codecovio gh mockito mockito pull srcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by pbnrlcm hbc mcmftzxdvcmsvrgvmyxvsde vy tpdg gcmftzxdvcmsuamf yq arrow_up and more https codecovio gh mockito mockito pull srcpr&eltree more continue to review full report at codecov https codecovio gh mockito mockito pull srcpr&elcontinue legend click here to learn more https docscodecovio docs codecov delta δ absolute impact not affected missing data powered by codecov https codecovio gh mockito mockito pull srcpr&elfooter last update f a e b https codecovio gh mockito mockito pull srcpr&ellastupdated read the comment docs https docscodecovio docs pull request comments thank you timvdlippe for reviewing the pr is still in progress and we definitely must avoid breaking changes fyi im not far from calling this complete i dont expect much code changes rather verify powermock needs all the new public api added add missing documentation tests for public types add since tagdespite above i think the code is ready for being reviewed if you have feedback please let me know this is complete mockito developers friendly request for review for high level summary of changes to the public api see the new section added to our user guide in main mockito class yes that is a lot cleareron fri sep szczepan faber wrote szczepiq commented on this pull request in src test java org mockito staticmockingexperimenttestjava } } before public void before throws throwable { staticmethod fooclassgetdeclaredmethod staticmethod stringclass } test public void verify_static_method throws throwable { register staticmethod call on mock invocation invocation mockitoframework getinvocationfactory createinvocation mock withsettings build fooclass staticmethod realmethod some arg handlerhandle invocation verify staticmethod on mock verify mock heres the comment be b — you are receiving this because you were mentioned reply to this email directly view it on github or mute the thread any feedback i would love to merge it in a couple of days seems like this branch has conflicts and has a failing build other than this pr is approved a lot to read but it look really good to me props to the documentation and compatibility efforts
1117,1122,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,made it possible to delay the return of a mock or spy a cherry picked version of for the x branch yup in master there are not checkstyle verification thats because the backport wasnt finished yet havent had time to dive into the failing tests there codecov https codecovio gh mockito mockito pull srcpr&elh report merging https codecovio gh mockito mockito pull srcpr&eldesc into release x https codecovio gh mockito mockito commit cf be d cbf ed fac ccb ccf cad d asrcpr&eldesc will increase coverage by the diff coverage is impacted file tree graph https codecovio gh mockito mockito pull graphs treesvgwidth &srcpr&tokenmx slder &height https codecovio gh mockito mockito pull srcpr&eltree diff coverage diff release x coverage complexity files lines branches hits misses partials impacted files https codecovio gh mockito mockito pull srcpr&eltree coverage δ complexity δ src main java org mockito additionalanswersjava https codecovio gh mockito mockito pull srcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by bzgrpdglvbmfsqw zd vycy qyxzh arrow_up to internal stubbing answers answerswithdelayjava https codecovio gh mockito mockito pull srcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by pbnrlcm hbc zdhviymluzy hbnn zxjzl fuc dlcnnxaxrorgvsyxkuamf yq o exceptions verification wantedbutnotinvokedjava https codecovio gh mockito mockito pull srcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by legnlchrpb zl zlcmlmawnhdglvbi xyw zwrcdxrob rjbnzva vklmphdme arrow_up continue to review full report at codecov https codecovio gh mockito mockito pull srcpr&elcontinue legend click here to learn more https docscodecovio docs codecov delta δ absolute impact not affected missing data powered by codecov https codecovio gh mockito mockito pull srcpr&elfooter last update cf bea d d d https codecovio gh mockito mockito pull srcpr&ellastupdated read the comment docs https docscodecovio docs pull request comments thanks guys for merging the change to x
1135,1136,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,fixes properly resolve visibility bridges resolve the method hierarchy by byte buddys method graph compiler to properly handle bridge methods which require a full method hierarchy analysis to detect codecov https codecovio gh mockito mockito pull srcpr&elh report merging https codecovio gh mockito mockito pull srcpr&eldesc into release x https codecovio gh mockito mockito commit a a d b cac ca c d a srcpr&eldesc will increase coverage by the diff coverage is impacted file tree graph https codecovio gh mockito mockito pull graphs treesvgsrcpr&tokenmx slder &width &height https codecovio gh mockito mockito pull srcpr&eltree diff coverage diff release x coverage complexity files lines branches hits misses partials impacted files https codecovio gh mockito mockito pull srcpr&eltree coverage δ complexity δ internal creation bytebuddy mockmethodadvicejava https codecovio gh mockito mockito pull srcpr&eltreediff c jjl haw vamf ys vcmcvbw ja l by pbnrlcm hbc jcmvhdglvbi iexrlynvkzhkvtw ja ldghvzefkdmljzs qyxzh arrow_up continue to review full report at codecov https codecovio gh mockito mockito pull srcpr&elcontinue legend click here to learn more https docscodecovio docs codecov delta δ absolute impact not affected missing data powered by codecov https codecovio gh mockito mockito pull srcpr&elfooter last update a a f b https codecovio gh mockito mockito pull srcpr&ellastupdated read the comment docs https docscodecovio docs pull request comments
86,1146,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,enable stubonly on mock annotation since issue withsettings has a api stubonly which speed up mocked stub a lotsin my case stubonly huge amount of test overhead stacktrace and avoid invocation footprint list grow too large and cause oomhowever the api is not available with mock annotationi had to move tens of mock annotation from mock foo foo into mockitomock fooclass withsetting stubonly mock stubonlytrue public foo lightweight suggest adding the above api for convenience check list x read the contributing guide https githubcom mockito mockito blob release x github contributingmd x pr should be motivated ie what does it fix why and if relevant how x if possible relevant include an example in the description that could help all readers including project members to get a better picture of the change x avoid other runtime dependencies x meaningful commit history intention is important please rebase your commit history so that each commit is meaningful and help the people that will explore a change in years x the pull request follows coding style x mention fixes in the description _if relevant_ x at least one commit should mention fixes _if relevant_ codecov https codecovio gh mockito mockito pull srcpr&elh report merging https codecovio gh mockito mockito pull srcpr&eldesc into release x https codecovio gh mockito mockito commit d fc d b c d f be d ac srcpr&eldesc will increase coverage by the diff coverage is impacted file tree graph https codecovio gh mockito mockito pull graphs treesvgheight &width &srcpr&tokenmx slder https codecovio gh mockito mockito pull srcpr&eltree diff coverage diff release x coverage arrow_up continue to review full report at codecov https codecovio gh mockito mockito pull srcpr&elcontinue legend click here to learn more https docscodecovio docs codecov delta δ absolute impact not affected missing data powered by codecov https codecovio gh mockito mockito pull srcpr&elfooter last update d d a https codecovio gh mockito mockito pull srcpr&ellastupdated read the comment docs https docscodecovio docs pull request comments hkdennis k good idea can you add some unit tests to ensure the implementation works ping for a high level unit test then we can land this change 😄 timvdlippe szczepiq the high level test is here annotationstestjaval https githubcom hkdennis k mockito blob d a f d ff fa b c fea src test java org mockitousage annotation annotationstestjaval ah i see i wanted a separate new test but i see that the current one already violates that principle based on that lgtm
