prNumber,Util,NLP,APM,Network,DB,Interpreter,Logging,DataStructure,i18n,DevOps,Logic,Microservices,Test,Search,IO,UI,Parser,Security,App,corpus
6130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,small improvements in preferences dialog changes:- reduces the size of the rarely used import/export/show/reset-preferences buttons to icon buttons to free space to display all of the tabs in the list ( 6038 )- the font size is now controlled by a spinner (a text field with arrows on the right side)- the comboboxes now have valuefactories to properly display the real name of the languages the charsets and the bibdatabasemode which incorrectly displayed `biblatex` instead of `biblatex`- some keyboard events are added to the add-textfields in nameformattertab etc to make usage more intuitive- removed obsolete and non functional `open pdf` settings  ( closes #5529 )![preferences_polish](  change in changelogmd described (if applicable)-  -  -   ()-  [](   <https://githubcom/jabref/user-documentation/issues>    no coverage uploaded for pull request base (`master@10f5468`) [click here to learn what that means]( ` 
6130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,small improvements in preferences dialog changes:- reduces the size of the rarely used import/export/show/reset-preferences buttons to icon buttons to free space to display all of the tabs in the list ( 6038 )- the font size is now controlled by a spinner (a text field with arrows on the right side)- the comboboxes now have valuefactories to properly display the real name of the languages the charsets and the bibdatabasemode which incorrectly displayed `biblatex` instead of `biblatex`- some keyboard events are added to the add-textfields in nameformattertab etc to make usage more intuitive- removed obsolete and non functional `open pdf` settings  ( closes #5529 )![preferences_polish](  change in changelogmd described (if applicable)-  -  -   ()-  [](   <https://githubcom/jabref/user-documentation/issues>    no coverage uploaded for pull request base (`master@10f5468`) [click here to learn what that means]( ` 
6143,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,add aps fetcher (refactored) 818 part of #2581 follow up from #6026     #333 : 47]( title of the pr must not reference an issue because github does not support autolinking there--><!-- - all items with `` are still a todo-  `` - remove items not applicable-->-  change in changelogmd described (if applicable)-  -  -   ()-  [](   <https://githubcom/jabref/user-documentation/issues> failing test is not relevant i merge now ||
6143,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,add aps fetcher (refactored) 818 part of #2581 follow up from #6026     #333 : 47]( title of the pr must not reference an issue because github does not support autolinking there--><!-- - all items with `` are still a todo-  `` - remove items not applicable-->-  change in changelogmd described (if applicable)-  -  -   ()-  [](   <https://githubcom/jabref/user-documentation/issues> failing test is not relevant i merge now ||
6143,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,add aps fetcher (refactored) 818 part of #2581 follow up from #6026     #333 : 47]( title of the pr must not reference an issue because github does not support autolinking there--><!-- - all items with `` are still a todo-  `` - remove items not applicable-->-  change in changelogmd described (if applicable)-  -  -   ()-  [](   <https://githubcom/jabref/user-documentation/issues> failing test is not relevant i merge now ||
6151,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,actionhelper to test for present file this pr fixes koppor#430it took a little bit more refactoring than expected for it does not only check if standardfieldfile has text inside but if the file is also really present in the file system there are some design decisions im unsure of:there is no alert about that no file is really present the menu entry is just disabled although there is a file symbol in the main table (since standardfieldfile is not empty)feedback could be implemented in the files editor in the entry editor as validationthe other thing is that in theory at last the table does not yet automatically update if a file is added or removed (so no file is attached) this would require  probably an array of observables to be used as an invalidation alert im unsure where to start with that however only in theory pracitcally the entry is unselected automatically if i change something about the attached files in the entry editor so nobody would notice if this would not be implemented-  change in changelogmd described (if applicable)-  -  -   ()-  [](   <https://githubcom/jabref/user-documentation/issues> i added some validation the regular validation mechanics of controlsfx seem somewhat broken the icon is shown but behind every other ui element so instead i just marked the background of the cells with files that do not exist in the filesystem in the warning color( this one is mergable ||
6152,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,allow reordering of custom entry types fields additionally restore the old multiline property and make it configurablecurrent status:- adding/removing/reordering works- removing standard entry types has no effect (they are always readded if deleted- sort fields alphabetically? would that effect the order? needs investigation> cannot sort it influences the save order refs #5230 and #43736338    #333 : 47]( title of the pr must not reference an issue because github does not support autolinking there--><!-- - all items with `` are still a todo-  `` - remove items not applicable-->-  change in changelogmd described (if applicable)-  -  -   ()-  [](   <https://githubcom/jabref/user-documentation/issues> linkedhashset is no solution either as the standard fields are always inserted firsttodo check it again || @tobiasdiez i currently have the problems that in my hashmap which contains entry types with their corresponding fields the fields order is not updated if i change them via drag and drop in the main tablethis is logical because the fieldswithtypes  is not an observableany idea how i can do this with some binding foo? can i add some observabelist to that map? || im not sure what exactly you mean a `map<entrytype observablelist<field>>` does not work? || i tired it but its a bit more complicated i think (or maybe i am thinking too complicated)i would need to bind a listproperty to the values collection of my mapand then i would need to change that listproperty (fieldsfortype) content based on my selected entry types currently i am doing this more or less manually```    private final listproperty<fieldviewmodel> fieldsfortype    private final observablelist<fieldviewmodel> allfieldsfortype  fxcollectionsobservablearraylist(extractor -> new observable {extractorfieldname() extractorfieldtype()})      for (bibentrytype entrytype : alltypes) {            list<fieldviewmodel> fields  entrytypegetallfields()stream()map(bibfield -> new fieldviewmodel(bibfieldgetfield() entrytypeisrequired(bibfieldgetfield()) bibfieldgetpriority() entrytype))collect(collectorstolist())            typeswithfieldsput(entrytype fxcollectionsobservablearraylist(fields))        }                thisfieldsfortype  new simplelistproperty<>(allfieldsfortype)        easybindsubscribe(selectedentrytypes type -> {            if (type ! null) {                allfieldsfortypesetall(typeswithfieldsget(type))            }        })``` || i guess the following might work:- create your `map<entrytype observablelist<fields>> entrytypeswithfields` - when the user selects an `entrytype` then set `fieldsfortype` to `entrytypeswithfieldsget(entrytype)` it is important that you set really the observable list and not the contents of the list (ie not `setall`)by the way the whole map construction seems to be overly complicated why not create a `entrytypeviewmodel` that wraps a given entry type and also contains an observable list of fields then you can have a simple observable list of entrytypeviewmodels which you can bind to the list and then bind the contents of the field list to the observable list of the current entry type || @tobiasdiez  sometimes when i go up and down in the dialog and switch between the entry types suddenly the fields are empty any idea what this means or why this occurs?  || the issue with the delete on change is now i think i encountered a bug with the entrytypesmanager parsing if a custom entry type has only required or optional fields (eg one of the fields array is empty) a "ghost" bib field is createdneed to invesitgate this ( || todo: 1 modify type article add field langid2 make optional 3 move after number4 save5 reopen dialog> langid field is no longer after number it has moved to a different positionproblem possible: in bibentrytypesmanager```   public sortedset<bibentrytype> getalltypes() {            sortedset<bibentrytype> alltypes  new treeset<>(customormodifiedtype)            alltypesaddall(standardtypes)            return alltypes        }``` || yeah! i found the bug:custom entry types order is now correctly stored and also applied to entry editor!![grafik]( || 
6152,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,allow reordering of custom entry types fields additionally restore the old multiline property and make it configurablecurrent status:- adding/removing/reordering works- removing standard entry types has no effect (they are always readded if deleted- sort fields alphabetically? would that effect the order? needs investigation> cannot sort it influences the save order refs #5230 and #43736338    #333 : 47]( title of the pr must not reference an issue because github does not support autolinking there--><!-- - all items with `` are still a todo-  `` - remove items not applicable-->-  change in changelogmd described (if applicable)-  -  -   ()-  [](   <https://githubcom/jabref/user-documentation/issues> linkedhashset is no solution either as the standard fields are always inserted firsttodo check it again || @tobiasdiez i currently have the problems that in my hashmap which contains entry types with their corresponding fields the fields order is not updated if i change them via drag and drop in the main tablethis is logical because the fieldswithtypes  is not an observableany idea how i can do this with some binding foo? can i add some observabelist to that map? || im not sure what exactly you mean a `map<entrytype observablelist<field>>` does not work? || i tired it but its a bit more complicated i think (or maybe i am thinking too complicated)i would need to bind a listproperty to the values collection of my mapand then i would need to change that listproperty (fieldsfortype) content based on my selected entry types currently i am doing this more or less manually```    private final listproperty<fieldviewmodel> fieldsfortype    private final observablelist<fieldviewmodel> allfieldsfortype  fxcollectionsobservablearraylist(extractor -> new observable {extractorfieldname() extractorfieldtype()})      for (bibentrytype entrytype : alltypes) {            list<fieldviewmodel> fields  entrytypegetallfields()stream()map(bibfield -> new fieldviewmodel(bibfieldgetfield() entrytypeisrequired(bibfieldgetfield()) bibfieldgetpriority() entrytype))collect(collectorstolist())            typeswithfieldsput(entrytype fxcollectionsobservablearraylist(fields))        }                thisfieldsfortype  new simplelistproperty<>(allfieldsfortype)        easybindsubscribe(selectedentrytypes type -> {            if (type ! null) {                allfieldsfortypesetall(typeswithfieldsget(type))            }        })``` || i guess the following might work:- create your `map<entrytype observablelist<fields>> entrytypeswithfields` - when the user selects an `entrytype` then set `fieldsfortype` to `entrytypeswithfieldsget(entrytype)` it is important that you set really the observable list and not the contents of the list (ie not `setall`)by the way the whole map construction seems to be overly complicated why not create a `entrytypeviewmodel` that wraps a given entry type and also contains an observable list of fields then you can have a simple observable list of entrytypeviewmodels which you can bind to the list and then bind the contents of the field list to the observable list of the current entry type || @tobiasdiez  sometimes when i go up and down in the dialog and switch between the entry types suddenly the fields are empty any idea what this means or why this occurs?  || the issue with the delete on change is now i think i encountered a bug with the entrytypesmanager parsing if a custom entry type has only required or optional fields (eg one of the fields array is empty) a "ghost" bib field is createdneed to invesitgate this ( || todo: 1 modify type article add field langid2 make optional 3 move after number4 save5 reopen dialog> langid field is no longer after number it has moved to a different positionproblem possible: in bibentrytypesmanager```   public sortedset<bibentrytype> getalltypes() {            sortedset<bibentrytype> alltypes  new treeset<>(customormodifiedtype)            alltypesaddall(standardtypes)            return alltypes        }``` || yeah! i found the bug:custom entry types order is now correctly stored and also applied to entry editor!![grafik]( || 
6174,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,fix overwritting downloaded files with same name added auto-numbering for downloaded file names which conflict with file names in the current directory #6068 <!-- - all items with `` are still a todo-  `` - remove items not applicable-->-  change in changelogmd described (if applicable)-  -   > thank you for your contribution> > some nitpick comments inside 😇> > two more things:> > 1 please keep `filenamecleaner` and introduce `filenameuniqueness` reason: there is no shared code between the two utility methods (no [cohesion]( in the sence of data only in the sense of the general setting) small classes make it easier to maintain them> 2 can you try to include a check of `filesmismatch` (see  for details) at download -> before the same file is linked just do not link it instead of creating ` (1)pdf`i think our problem is that different files are getting downloaded as "defaultpdf" (when no bibtex key exists)if we use `filesmismatch` (as you mentioned in number 2 above) since both paths refer to same file path it would return a `match` and hence not download the other files (which we do not want i guess ?)  || > > 2 can you try to include a check of `filesmismatch` (see [stackoverflowcom/a/56680991/873282]( for details) at download -> before the same file is linked just do not link it instead of creating ` (1)pdf`> i think our problem is that different files are getting downloaded as "defaultpdf" (when no bibtex key exists)yeah> if we use `filesmismatch` (as you mentioned in number 2 above) since both paths refer to same file path it would return a `match` and hence not download the other files (which we do not want i guess ?)long solution would be:1 `defaultpdf` exists2 download as `default (1)pdf`3 store it in the linked files4 check if `defaultpdf` equals `default (1)pdf`5 if `defaultpdf` equals `default (1)pdf` then a) remote `default (1)pdf` from the file system b) remove `default (1)pdf` from the list of linked files c) add a notification that the file already existsi thought that one can omit step 3 - step 5c is necessary in all casesi see that this is not strongly part of your pr so can be left for future work**submitted as  || comments addressed there are some code style issues which i will quickly fix in `master` after merge || thank you for having kept up the work looking forward to more contributions! || 
6179,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,truncates the link and/or the link description in the column "linked files" in main table if too long references: #6178-  change in changelogmd described (if applicable)-  -  -   ()-  [](   <https://githubcom/jabref/user-documentation/issues> thanks for your pr as this is a display issue i would prefer if this could be  on the gui side (ie no changes in the `logic` package) one option would be to use the built-in javafx facilities and put the text in a `labeled` control and use the textoverrun  || the first argument in the constructor of the java-fx `menuitem` requires a string: unfortunately my hands are tied here || you can set the text overrun property also on the menu item:  || i could not find out a way how to adapt it using the `menuitem` (both links redirect to the same web page) suggestions are welcome || the `labeled` is part of the `menuitem` and thus cannot be accessed directly from code however its possible to use css similar to here:  || not all works as preferred but at least it is better than without it `-fx-pref-width` makes the item bigger as needed (but at least it works) `-fx-max-width` and `-fx-text-overrun: center-ellipses` would be preferred but it does not work `-fx-wrap-text: true` does not work either its slightly frustrating since it should have been a quick fix feel free to suggest any solution || for me adding```menu-item > label {    -fx-pref-width: 100px}```in `basecss` worked (this of course has to be further specialized as this changes every menu item)( || `-fx-pref-width` already works the way it is implemented so far in my opinion 100px is too small because hardly anything can be read in the combination with description and url this gets even worse furthermore this `overrunstylecenter_ellipsis` thingy (or any other customized `overrunstyle`) does not work as expected i personally prefer my initial commit where both the description and the url get centered ellipsis (since this shows the relevant parts in a perfect way) and the context menus width is only as big as needed but limited as well thus this is what i currently use for my local jabref version^^ how about moving the truncation code from the first commit to the location where there is now this `-fx-pref-width`? || i agree `100px` is too small i just wanted to show you how pref-width + ellipses do work truncating the link and the description separately is indeed a good suggestion should be able by putting them in separate labels (with pref width + elipse overflow)  || @systemoperator ping 😇  || the current implementation has the following flaws:- opening the context menu where several files/links are associated: even if the texts are very short the width of the context menu has the defined max width `-fx-max-width` does not work at all so `-fx-pref-width` has been used but it always sets the context menu to the defined max width (and wrapping the text does not work either)  - preference: the context menu should only be as big as needed (otherwise its irritating and disturbing) i have tried to fix it but i did not succeed it seems to be a bug- if the text in the context menu exceeds the defined max width then it currently gets truncated at the end of the text with (right) ellipses ("") even though i have declared that centered ellipses (`-fx-text-overrun: center-ellipses`) should be used probably this is another bug  - preference:    - centered ellipses should be shown:      - `descriptive text of the file (/dfdfdf/asdas/filehtml)`    - if this works another improvement would be using centered ellipses for both the descriptive text and for the path/link:      - `descriptive  file ( initial commit truncated the text itself and added centered ellipses which would eliminate the aforementioned second flaw furthermore there was no need to define a max width since the text was truncated and thus also the context menu itself did not exceed a specific width and was only as wide as required by the text as a result it would have eliminated all flaws mentioned aboveconsidering all the issues concerning the java-fx components i would tend to a solution which simply truncates the texts itself (as already suggested in earlier comments above) this is what i currently use for my local jabref instance || okay youve convinced me its a bit unfortunate that there is no css-based fix because i really think that truncating should be handled by the javafx controls but well if its not possible then yeahso im fine with changing the display text itself as it was done in one of your earliest commits please add a helper method to `controlhelper`  that does the actually truncation and can be reused a bit similar to  which might also be helpful for the implementation  @tobiasdiez what do you think about it? || merging now thank you very much || 
6184,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,include "append" functionality in the "import entries dialog" needs testing @stefan-kolb maybe? 😇 6049co-authored-by: christoph <siedlerkiller@gmailcom>co-authored-by: tobias diez <tobiasdiez@gmxde>co-authored-by: carl christian snethlage <50491877+calixtus@usersnoreplygithubcom>  
6203,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,add tooltips for all entry types for #6074 the pull request refers to issue #6074 by @systemoperator change: add tooltips in the "select entry type" dialog you can see the tooltip when hovering a button of an entry typeremaining: add those tooltips in the left side of the entry editor and in the main table when clicking "change entry type"6074 still havent figured it out yet how to implement the remaining stuff so any help would be much appreciated!and please let me know what you think of my implementation so far! @dimitra-karadima right clicking an entry in the main table calls further calls || @siedlerchr i have noticed that the entry types `patent` and `periodical` as well as the type alias `electronic` do not exist in `standardentrytypejava` but `suppperiodical` exists and other type aliases as well (acutally all other types except those three exist) is there a special reason for that? || > > > @siedlerchr i have noticed that the entry types `patent` and `periodical` as well as the type alias `electronic` do not exist in `standardentrytypejava` but `suppperiodical` exists and other type aliases as well (acutally all other types except those three exist) is there a special reason for that?some of those types eg patent were from the ieetran package but are now also in the official biblatex package i dont know if those package is still in use but i guess it was just historical reasons why they are there maybe @koppor  can enlighten us || > @systemoperator check my latest commit! and if you have any new thoughts on how to add those tooltips in the entry editor on in the main table it would be really helpful! i am new to the project and open source in general so i am a little bit lost!@dimitra-karadima you can add the tooltips by adapting the method something like the following minimal working example:```java    public static menuitem createmenuitem(entrytype type bibentry entry undomanager undomanager) {        custommenuitem menuitem  new custommenuitem(new label(typegetdisplayname()))        menuitemsetonaction(event -> {            namedcompound compound  new namedcompound(localizationlang("change entry type"))            entrysettype(type)                 ifpresent(change -> compoundaddedit(new undoablechangetype(change)))            undomanageraddedit(compound)        })        tooltip tooltip  new tooltip("descriptional tooltip")        tooltipinstall(menuitemgetcontent() tooltip)        return menuitem    }```so you basically replace `menuitem` with `custommenuitem` and configure it as shown abovethe good thing is that this will set the tooltips for both pending cases:- when changing the entry type in the entry editor (left side of the entry editor)- when right clicking a reference in the main table and clicking `change entry type`  || > > > > @systemoperator check my latest commit! and if you have any new thoughts on how to add those tooltips in the entry editor on in the main table it would be really helpful! i am new to the project and open source in general so i am a little bit lost!> > @dimitra-karadima you can add the tooltips by adapting the method> >  > to something like the following minimal working example:> > ```java>     public static menuitem createmenuitem(entrytype type bibentry entry undomanager undomanager) {>         custommenuitem menuitem  new custommenuitem(new label(typegetdisplayname()))>         menuitemsetonaction(event -> {>             namedcompound compound  new namedcompound(localizationlang("change entry type"))>             entrysettype(type)>                  ifpresent(change -> compoundaddedit(new undoablechangetype(change)))>             undomanageraddedit(compound)>         })>         tooltip tooltip  new tooltip("descriptional tooltip")>         tooltipinstall(menuitemgetcontent() tooltip)>         return menuitem>     }> ```> > so you basically replace `menuitem` with `custommenuitem` and configure it as shown above> > the good thing is that this will set the tooltips for both pending cases:> >     * when changing the entry type in the entry editor (left side of the entry editor)> >     * when right clicking a reference in the main table and clicking `change entry type`> > > 😄@systemoperator thanks for your help! i have added the tooltips and in the change entry type please take a look and let me know what you think! || @dimitra-karadima i wanted to merge but some tests are still failing can you please have a look at them  > > > @dimitra-karadima i wanted to merge but some tests are still failing can you please have a look at them thanks!@tobiasdiez i tried to solve some issues but it is not very clear to me what to do in order to pass the failing checks if you could help me in any way would be much appreciated! || @dimitra-karadima try to merge in the latest upstream/master branch in your branch taht shoudl resolve most problems || > > > @dimitra-karadima try to merge in the latest upstream/master branch in your branch taht shoudl resolve most problems@siedlerchr thanks for your input but unfortunately it didnt work i dont know what to do because my master branch also fails these tests is it possible that i have done any mistake while building the project in eclipse? || hm this is odd  i will test it locally || @dimitra-karadima  the issue was the checkstyle configuration which has still some issues with jdk14 features (the switch expression for example) i merged your pr and updated the config to exclude your file || > > > @dimitra-karadima the issue was the checkstyle configuration which has still some issues with jdk14 features (the switch expression for example) i merged your pr and updated the config to exclude your file@siedlerchr thank you so much for your help! || 
6203,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,add tooltips for all entry types for #6074 the pull request refers to issue #6074 by @systemoperator change: add tooltips in the "select entry type" dialog you can see the tooltip when hovering a button of an entry typeremaining: add those tooltips in the left side of the entry editor and in the main table when clicking "change entry type"6074 still havent figured it out yet how to implement the remaining stuff so any help would be much appreciated!and please let me know what you think of my implementation so far! @dimitra-karadima right clicking an entry in the main table calls further calls || @siedlerchr i have noticed that the entry types `patent` and `periodical` as well as the type alias `electronic` do not exist in `standardentrytypejava` but `suppperiodical` exists and other type aliases as well (acutally all other types except those three exist) is there a special reason for that? || > > > @siedlerchr i have noticed that the entry types `patent` and `periodical` as well as the type alias `electronic` do not exist in `standardentrytypejava` but `suppperiodical` exists and other type aliases as well (acutally all other types except those three exist) is there a special reason for that?some of those types eg patent were from the ieetran package but are now also in the official biblatex package i dont know if those package is still in use but i guess it was just historical reasons why they are there maybe @koppor  can enlighten us || > @systemoperator check my latest commit! and if you have any new thoughts on how to add those tooltips in the entry editor on in the main table it would be really helpful! i am new to the project and open source in general so i am a little bit lost!@dimitra-karadima you can add the tooltips by adapting the method something like the following minimal working example:```java    public static menuitem createmenuitem(entrytype type bibentry entry undomanager undomanager) {        custommenuitem menuitem  new custommenuitem(new label(typegetdisplayname()))        menuitemsetonaction(event -> {            namedcompound compound  new namedcompound(localizationlang("change entry type"))            entrysettype(type)                 ifpresent(change -> compoundaddedit(new undoablechangetype(change)))            undomanageraddedit(compound)        })        tooltip tooltip  new tooltip("descriptional tooltip")        tooltipinstall(menuitemgetcontent() tooltip)        return menuitem    }```so you basically replace `menuitem` with `custommenuitem` and configure it as shown abovethe good thing is that this will set the tooltips for both pending cases:- when changing the entry type in the entry editor (left side of the entry editor)- when right clicking a reference in the main table and clicking `change entry type`  || > > > > @systemoperator check my latest commit! and if you have any new thoughts on how to add those tooltips in the entry editor on in the main table it would be really helpful! i am new to the project and open source in general so i am a little bit lost!> > @dimitra-karadima you can add the tooltips by adapting the method> >  > to something like the following minimal working example:> > ```java>     public static menuitem createmenuitem(entrytype type bibentry entry undomanager undomanager) {>         custommenuitem menuitem  new custommenuitem(new label(typegetdisplayname()))>         menuitemsetonaction(event -> {>             namedcompound compound  new namedcompound(localizationlang("change entry type"))>             entrysettype(type)>                  ifpresent(change -> compoundaddedit(new undoablechangetype(change)))>             undomanageraddedit(compound)>         })>         tooltip tooltip  new tooltip("descriptional tooltip")>         tooltipinstall(menuitemgetcontent() tooltip)>         return menuitem>     }> ```> > so you basically replace `menuitem` with `custommenuitem` and configure it as shown above> > the good thing is that this will set the tooltips for both pending cases:> >     * when changing the entry type in the entry editor (left side of the entry editor)> >     * when right clicking a reference in the main table and clicking `change entry type`> > > 😄@systemoperator thanks for your help! i have added the tooltips and in the change entry type please take a look and let me know what you think! || @dimitra-karadima i wanted to merge but some tests are still failing can you please have a look at them  > > > @dimitra-karadima i wanted to merge but some tests are still failing can you please have a look at them thanks!@tobiasdiez i tried to solve some issues but it is not very clear to me what to do in order to pass the failing checks if you could help me in any way would be much appreciated! || @dimitra-karadima try to merge in the latest upstream/master branch in your branch taht shoudl resolve most problems || > > > @dimitra-karadima try to merge in the latest upstream/master branch in your branch taht shoudl resolve most problems@siedlerchr thanks for your input but unfortunately it didnt work i dont know what to do because my master branch also fails these tests is it possible that i have done any mistake while building the project in eclipse? || hm this is odd  i will test it locally || @dimitra-karadima  the issue was the checkstyle configuration which has still some issues with jdk14 features (the switch expression for example) i merged your pr and updated the config to exclude your file || > > > @dimitra-karadima the issue was the checkstyle configuration which has still some issues with jdk14 features (the switch expression for example) i merged your pr and updated the config to exclude your file@siedlerchr thank you so much for your help! || 
6232,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,allow basic markup syntax custom previews add markdownformatter using  to format markdownto configure markdown in custom previews add the "markdown" formattermarkdown is enabled by default for the comment field as requested in  #6194 (  change in changelogmd described (if applicable)-  -  -   ()-  [](   <https://githubcom/jabref/user-documentation/issues> needed to merge `master` to sync the pr with your state @alexandergirgis refs  you fix checkstyle? ||
6233,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,add disable/enable calculation of items in group 6042 this is my first pull request to a project (new java developer) **add:** disable/enable calculation of items in groupi realized that groupnodeviewmodeljava class uses method "calculatenumberofmatches" to get number of items looks like it uploads full database from disk every time you need to calculate no of items in group therefore if you have 1 thousand groups it will read the entire database 1 thousand times ui changes:- added new checkbox in preferences/groups - "display quantity of items in group"- added new property display_group_quantity to jabrefpreferencesjava file- connected new checkbox with jabrefpreferencesjava i used another preferences as a samplelogic changes:- i added link to jabrefpreferences in grouptreeview class if user wants to display groups quantity a panel with quantity will be shown quantity is calculated when groupnodeviewmodel class is initialized so i decided to wrap a panel into an "if" statementtests passed  thanks for your contribution and thanks for investigating:>looks like it uploads full database from disk every time you need to calculate no of items in group therefore if you have 1 thousand groups it will read the entire database 1 thousand timescould you add some details on this problem so maybe we are able to fix the underlying issue as well || good dayi was working on this issue: [ says jabref starts slowly if you have a lot of groups proposed improvement: disable calculation of items quantity in groupkind regardsgennadiy || oh i was a bit quick with merging just saw that the code only influences the display of the hit number but the cost intensive process is the actual calculation of this number which still happenscould you please open a follow-up pr which makes sure that the calculation is also not done  hisorry my bad i saw this last week and forgot today in the morning would you mind if i add preferencesservice to groupnodeviewmodel?`@inject private preferencesservice preferencesservice`in this case my "if" statement goes from grouptreeview to groupnodeviewmodel (calculatenumberofmatches() method) like this: ```    private void calculatenumberofmatches() {        // we calculate the new hit value        // we could be more intelligent and try to figure out the new number of hits based on the entry change        // for example a previously matched entry gets removed -> hits  hits - 1        if (preferencesservicegetdisplaygroupcount()) {            backgroundtask                    wrap(() -> groupnodecalculatenumberofmatches(databasecontextgetdatabase()))                    onsuccess(hits::setvalue)                    executewith(taskexecutor)        }    }```ok? || we can also remove calculatenumberofmatches() from groupnodeviewmodel constructor and have 2 options:option no 1- insert calculatenumberofmatches() into gethits() method before returning a value to grouptreeviewoptions no 2- create a public method gethitsfromdatabase() (having calculatenumberofmatches inside) and call it from grouptreeview before calling gethits() but only if count of if tems in groups is enabled || i think the solution you proposed in  is perfect! || 
6240,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,add simple unit tests for #6207 i have split some unit tests into different methods with only one assert statement@koppor  please let me know what you think about my additions so far!-  change in changelogmd described (if applicable)-  -  -   ()-  [](   <https://githubcom/jabref/user-documentation/issues> i would split it even further create a separate class for each integritychecktest (eg one class for edition one for author ) as we also have a different class for each integrity check || hi @dimitra-karadima  thanks for you effort writing unit tests is sometimes boring but can also be very educational thank you very muchalso i wanted to ask you to keep the checkboxes in the pr description as they are always useful to us to get a quick overview to which extent a pr is done even if only one checkbox makes sense in a pri took the liberty to readd them by myself || > > > hi @dimitra-karadima  thanks for you effort writing unit tests is sometimes boring but can also be very educational thank you very much> also i wanted to ask you to keep the checkboxes in the pr description as they are always useful to us to get a quick overview to which extent a pr is done even if only one checkbox makes sense in a pr> i took the liberty to readd them by myselfthanks for your input! i will keep it in mind for the upcoming prs! || @dimitra-karadima did you already found the time to address the comments above? || > > > @dimitra-karadima did you already found the time to address the comments above?@tobiasdiez sorry i was a little bit busy but until sunday i will commit my new changes! || > > > @dimitra-karadima did you already found the time to address the comments above?@tobiasdiez  what do you think about my latest commit? || looks got o me please resolve the conflicts at `integritychecktestjava` || > > > looks got o me please resolve the conflicts at `integritychecktestjava`@koppor i  it! || @dimitra-karadima thank you for continuing to work on it it would be very nice if you looked at our automated tests the **checkstyle** is failing:( can avoid the unused imports if you *format* the file please ensure that you have the jabref code style active in intellij see  for details || had to retrigger the build workflows as they were not executed correctly checkstyle still fails:![grafik]( you can execute the checkstyle checks locally either in the ide or using `gradlew checkstylemain` || thank you for the follow up - i merged it as a single commit into a local branch in this repository i will address the minor comments for myself there  ||
6242,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,fix storing of custom jstyles 6170rename method for internalstyle    #333 : 47]( title of the pr must not reference an issue because github does not support autolinking there--><!-- - all items with `` are still a todo-  `` - remove items not applicable-->-  change in changelogmd described (if applicable)-  -  -   ()-  [](   <https://githubcom/jabref/user-documentation/issues>  
6248,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,number of items found in importentriesdialog this pr finishes the abandoned pr from cloudfenrir (closes #5740)(  change in changelogmd described (if applicable)-  -  -   ()-  [](   <https://githubcom/jabref/user-documentation/issues>  
6258,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,fix inspire fetcher use application/x-bibtex header6229   link issues that are  eg "fixes #333" link it eg "fixes  title of the pr must not reference an issue because github does not support autolinking there--><!-- - go through the list below if a task has been completed mark it done by using ``- please dont remove any items just leave them unchecked if they are not applicable-->-  change in changelogmd described (if applicable)-  -  -   (for ui changes)-  [](  if not created an issue at < or even better submitted a pull request to the documentation repository  
