prNumber,APM,Interpreter,Logging,Data.Structure,i18n,Setup,Logic,Microservices,Test,Search,UI,Parser,App,corpus
1123,0,0,0,0,0,0,0,0,0,0,0,0,0,renamed advanced options to settings and removed about tab (dev/imageresizer) <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull request- renamed references to "advanced options" string in resourcesresx to "settings" a similar change would have to be made to the resx files of the other languages- removed the about tab from advanced options (views/advancedwindowxaml)<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #53 * [x] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla* [x] tests passed  
1123,1,0,1,0,0,1,0,0,0,1,1,0,1,renamed advanced options to settings and removed about tab (dev/imageresizer) <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull request- renamed references to "advanced options" string in resourcesresx to "settings" a similar change would have to be made to the resx files of the other languages- removed the about tab from advanced options (views/advancedwindowxaml)<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #53 * [x] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla* [x] tests passed  
1123,0,0,0,0,0,0,0,0,0,0,0,0,1,renamed advanced options to settings and removed about tab (dev/imageresizer) <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull request- renamed references to "advanced options" string in resourcesresx to "settings" a similar change would have to be made to the resx files of the other languages- removed the about tab from advanced options (views/advancedwindowxaml)<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #53 * [x] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla* [x] tests passed  
1128,0,0,0,0,0,0,0,0,0,0,0,0,0,markdown preview pane <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestadded a [markdig](https://githubcom/lunet-io/markdig) based preview pane handler<!-- other than the issue solved is this relevant to any other issues/existing prs? --> ## references1 https://docsmicrosoftcom/en-us/archive/msdn-magazine/2007/january/windows-vista-and-office-writing-your-own-preview-handlers<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #914 * [x] tests added/passed<!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## steps to build this project1 open the solution in vs 2019 as admin2 build `markdownpreviewhandler` project dll would be located at `<root>\src\modules\markdownpreviewhandler\common\bin\debug`3 open developer command prompt in visual studio goto `tools > command line > developer command prompt`4 change directory to `c:\windows\microsoftnet\framework64\<latestversion>`5 register dll using below command `gacutil -i <path to dll>``regasmexe <path to dll> \codebase` are the snk binary files supposed to be pushed as well? || > are the snk binary files supposed to be pushed as well?snk files should be ignored via the gitignore filehttps://githubcom/microsoft/powertoys/blob/master/gitignore || > are the snk binary files supposed to be pushed as well?> > snk files should be ignored via the gitignore file> https://githubcom/microsoft/powertoys/blob/master/gitignore@crutkas it looks like that line is commented out so snk files arent being ignored || > > are the snk binary files supposed to be pushed as well?> > snk files should be ignored via the gitignore file> > https://githubcom/microsoft/powertoys/blob/master/gitignore> > @crutkas it looks like that line is commented out so snk files arent being ignoredwhat is that snk being used for  after looking at immo’s response looks like these are ok to check in || > > are the snk binary files supposed to be pushed as well?> > snk files should be ignored via the gitignore file> > https://githubcom/microsoft/powertoys/blob/master/gitignore@crutkas  when shell extension is installed the assembly needs to be signed  ||
1128,0,0,0,1,0,0,0,0,0,1,1,0,1,markdown preview pane <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestadded a [markdig](https://githubcom/lunet-io/markdig) based preview pane handler<!-- other than the issue solved is this relevant to any other issues/existing prs? --> ## references1 https://docsmicrosoftcom/en-us/archive/msdn-magazine/2007/january/windows-vista-and-office-writing-your-own-preview-handlers<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #914 * [x] tests added/passed<!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## steps to build this project1 open the solution in vs 2019 as admin2 build `markdownpreviewhandler` project dll would be located at `<root>\src\modules\markdownpreviewhandler\common\bin\debug`3 open developer command prompt in visual studio goto `tools > command line > developer command prompt`4 change directory to `c:\windows\microsoftnet\framework64\<latestversion>`5 register dll using below command `gacutil -i <path to dll>``regasmexe <path to dll> \codebase` are the snk binary files supposed to be pushed as well? || > are the snk binary files supposed to be pushed as well?snk files should be ignored via the gitignore filehttps://githubcom/microsoft/powertoys/blob/master/gitignore || > are the snk binary files supposed to be pushed as well?> > snk files should be ignored via the gitignore file> https://githubcom/microsoft/powertoys/blob/master/gitignore@crutkas it looks like that line is commented out so snk files arent being ignored || > > are the snk binary files supposed to be pushed as well?> > snk files should be ignored via the gitignore file> > https://githubcom/microsoft/powertoys/blob/master/gitignore> > @crutkas it looks like that line is commented out so snk files arent being ignoredwhat is that snk being used for  after looking at immo’s response looks like these are ok to check in || > > are the snk binary files supposed to be pushed as well?> > snk files should be ignored via the gitignore file> > https://githubcom/microsoft/powertoys/blob/master/gitignore@crutkas  when shell extension is installed the assembly needs to be signed  ||
1128,0,0,0,0,0,1,0,0,0,0,0,0,0,markdown preview pane <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestadded a [markdig](https://githubcom/lunet-io/markdig) based preview pane handler<!-- other than the issue solved is this relevant to any other issues/existing prs? --> ## references1 https://docsmicrosoftcom/en-us/archive/msdn-magazine/2007/january/windows-vista-and-office-writing-your-own-preview-handlers<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #914 * [x] tests added/passed<!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## steps to build this project1 open the solution in vs 2019 as admin2 build `markdownpreviewhandler` project dll would be located at `<root>\src\modules\markdownpreviewhandler\common\bin\debug`3 open developer command prompt in visual studio goto `tools > command line > developer command prompt`4 change directory to `c:\windows\microsoftnet\framework64\<latestversion>`5 register dll using below command `gacutil -i <path to dll>``regasmexe <path to dll> \codebase` are the snk binary files supposed to be pushed as well? || > are the snk binary files supposed to be pushed as well?snk files should be ignored via the gitignore filehttps://githubcom/microsoft/powertoys/blob/master/gitignore || > are the snk binary files supposed to be pushed as well?> > snk files should be ignored via the gitignore file> https://githubcom/microsoft/powertoys/blob/master/gitignore@crutkas it looks like that line is commented out so snk files arent being ignored || > > are the snk binary files supposed to be pushed as well?> > snk files should be ignored via the gitignore file> > https://githubcom/microsoft/powertoys/blob/master/gitignore> > @crutkas it looks like that line is commented out so snk files arent being ignoredwhat is that snk being used for  after looking at immo’s response looks like these are ok to check in || > > are the snk binary files supposed to be pushed as well?> > snk files should be ignored via the gitignore file> > https://githubcom/microsoft/powertoys/blob/master/gitignore@crutkas  when shell extension is installed the assembly needs to be signed  ||
1129,0,0,0,0,0,0,0,1,0,0,1,0,1,add svg preview handler <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestextended the common library to create a preview handler for svg<!-- other than the issue solved is this relevant to any other issues/existing prs? --> ## references<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #963 * [x] tests added/passed<!-- provide a more detailed description of the pr other things fixed or any additional comments/features here -->## detailed description of the pull request / additional commentsadded a preview pane handler for svg files implementation is [leveraging the `webbrowser control` ](https://docsmicrosoftcom/en-us/dotnet/api/systemwindowsformswebbrowser?viewnetframework-48)to render the svg  <!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performedrun the `svgpreviewhandler` locallysteps to run the 1 open the solution in vs 2019 as admin2 build `svgpreviewhandler` project dll would be located at `<root>\src\modules\svgpreviewhandler\common\bin\debug`3 open developer command prompt in visual studio goto `tools > command line > developer command prompt`4 change directory to `c:\windows\microsoftnet\framework64\<latestversion>`5 register dll using below command `gacutil -i <path to dll>``regasmexe <path to dll> \codebase`## outstanding work* [x] add unit tests for the svg preview handler  
1129,0,0,1,0,0,0,0,0,0,1,0,0,1,add svg preview handler <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestextended the common library to create a preview handler for svg<!-- other than the issue solved is this relevant to any other issues/existing prs? --> ## references<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #963 * [x] tests added/passed<!-- provide a more detailed description of the pr other things fixed or any additional comments/features here -->## detailed description of the pull request / additional commentsadded a preview pane handler for svg files implementation is [leveraging the `webbrowser control` ](https://docsmicrosoftcom/en-us/dotnet/api/systemwindowsformswebbrowser?viewnetframework-48)to render the svg  <!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performedrun the `svgpreviewhandler` locallysteps to run the 1 open the solution in vs 2019 as admin2 build `svgpreviewhandler` project dll would be located at `<root>\src\modules\svgpreviewhandler\common\bin\debug`3 open developer command prompt in visual studio goto `tools > command line > developer command prompt`4 change directory to `c:\windows\microsoftnet\framework64\<latestversion>`5 register dll using below command `gacutil -i <path to dll>``regasmexe <path to dll> \codebase`## outstanding work* [x] add unit tests for the svg preview handler  
1129,0,0,0,0,0,0,0,0,0,0,0,0,0,add svg preview handler <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestextended the common library to create a preview handler for svg<!-- other than the issue solved is this relevant to any other issues/existing prs? --> ## references<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #963 * [x] tests added/passed<!-- provide a more detailed description of the pr other things fixed or any additional comments/features here -->## detailed description of the pull request / additional commentsadded a preview pane handler for svg files implementation is [leveraging the `webbrowser control` ](https://docsmicrosoftcom/en-us/dotnet/api/systemwindowsformswebbrowser?viewnetframework-48)to render the svg  <!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performedrun the `svgpreviewhandler` locallysteps to run the 1 open the solution in vs 2019 as admin2 build `svgpreviewhandler` project dll would be located at `<root>\src\modules\svgpreviewhandler\common\bin\debug`3 open developer command prompt in visual studio goto `tools > command line > developer command prompt`4 change directory to `c:\windows\microsoftnet\framework64\<latestversion>`5 register dll using below command `gacutil -i <path to dll>``regasmexe <path to dll> \codebase`## outstanding work* [x] add unit tests for the svg preview handler  
1195,0,0,0,0,0,1,0,0,0,0,0,0,0,sync with master (dev/imageresizer) <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestthis pr syncs changes from master since a large number of the changes correspond to msix<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #53 * [x] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla* [x] tests passed @ryanbodrug-microsoft is there a way for me to merge these commits without squashing them? since this is a sync with master as discussed the last time i had done this i had merged from master to dev/imageresizer without squashing so that the commit history is consistent with master the merge option is now disabled for the repo so is there a workaround for this? ||
1195,1,0,0,0,0,1,1,1,0,1,1,1,1,sync with master (dev/imageresizer) <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestthis pr syncs changes from master since a large number of the changes correspond to msix<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #53 * [x] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla* [x] tests passed @ryanbodrug-microsoft is there a way for me to merge these commits without squashing them? since this is a sync with master as discussed the last time i had done this i had merged from master to dev/imageresizer without squashing so that the commit history is consistent with master the merge option is now disabled for the repo so is there a workaround for this? ||
1195,0,0,0,0,0,1,0,0,0,0,0,0,0,sync with master (dev/imageresizer) <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestthis pr syncs changes from master since a large number of the changes correspond to msix<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #53 * [x] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla* [x] tests passed @ryanbodrug-microsoft is there a way for me to merge these commits without squashing them? since this is a sync with master as discussed the last time i had done this i had merged from master to dev/imageresizer without squashing so that the commit history is consistent with master the merge option is now disabled for the repo so is there a workaround for this? ||
1220,0,0,0,0,0,0,0,0,0,0,0,0,0,markdown preview pane <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestupdated markdown preview pane project to remove script tag and block images with absolute path <!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #914 * [x] tests added/passed<!-- provide a more detailed description of the pr other things fixed or any additional comments/features here -->## detailed description of the pull request / additional commentsthis pr adds security feature similar to html preview pane renderer the following are major features : 1 script tag is removed from the markdig ast before parsing to html2 images with absolute paths are blocked from being displayed3 clicking on any link will open it in the default user browser4 added information bar at the top of previews which have atleast one image blocked  
1220,0,0,0,0,0,1,1,0,0,1,1,0,1,markdown preview pane <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestupdated markdown preview pane project to remove script tag and block images with absolute path <!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #914 * [x] tests added/passed<!-- provide a more detailed description of the pr other things fixed or any additional comments/features here -->## detailed description of the pull request / additional commentsthis pr adds security feature similar to html preview pane renderer the following are major features : 1 script tag is removed from the markdig ast before parsing to html2 images with absolute paths are blocked from being displayed3 clicking on any link will open it in the default user browser4 added information bar at the top of previews which have atleast one image blocked  
1220,1,0,0,1,0,1,0,0,0,1,1,0,1,markdown preview pane <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestupdated markdown preview pane project to remove script tag and block images with absolute path <!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #914 * [x] tests added/passed<!-- provide a more detailed description of the pr other things fixed or any additional comments/features here -->## detailed description of the pull request / additional commentsthis pr adds security feature similar to html preview pane renderer the following are major features : 1 script tag is removed from the markdig ast before parsing to html2 images with absolute paths are blocked from being displayed3 clicking on any link will open it in the default user browser4 added information bar at the top of previews which have atleast one image blocked  
1231,0,0,0,0,0,0,0,1,0,0,1,0,1,remove script and image element from svg <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestremoving the [script](https://developermozillaorg/en-us/docs/web/svg/element/script) and [image ](https://developermozillaorg/en-us/docs/web/svg/element/image) element from the previewing svg to avoid loading images or run scripts from unknown resources in case of script or image element is found an information bar will be shown on the top of the preview![image](https://user-imagesgithubusercontentcom/15176579/73984829-6f016480-48ee-11ea-81c7-1544c23614b2png)<!-- other than the issue solved is this relevant to any other issues/existing prs? --> ## references<!-- please review the items on the pr checklist before submitting-->## pr checklist* [ x ] applies to #963* [ x ] tests added/passed<!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performedtests passed and validated changes locally  
1231,0,0,0,1,0,0,0,0,0,1,0,0,0,remove script and image element from svg <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestremoving the [script](https://developermozillaorg/en-us/docs/web/svg/element/script) and [image ](https://developermozillaorg/en-us/docs/web/svg/element/image) element from the previewing svg to avoid loading images or run scripts from unknown resources in case of script or image element is found an information bar will be shown on the top of the preview![image](https://user-imagesgithubusercontentcom/15176579/73984829-6f016480-48ee-11ea-81c7-1544c23614b2png)<!-- other than the issue solved is this relevant to any other issues/existing prs? --> ## references<!-- please review the items on the pr checklist before submitting-->## pr checklist* [ x ] applies to #963* [ x ] tests added/passed<!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performedtests passed and validated changes locally  
1231,0,0,0,0,0,0,0,0,0,1,0,0,0,remove script and image element from svg <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestremoving the [script](https://developermozillaorg/en-us/docs/web/svg/element/script) and [image ](https://developermozillaorg/en-us/docs/web/svg/element/image) element from the previewing svg to avoid loading images or run scripts from unknown resources in case of script or image element is found an information bar will be shown on the top of the preview![image](https://user-imagesgithubusercontentcom/15176579/73984829-6f016480-48ee-11ea-81c7-1544c23614b2png)<!-- other than the issue solved is this relevant to any other issues/existing prs? --> ## references<!-- please review the items on the pr checklist before submitting-->## pr checklist* [ x ] applies to #963* [ x ] tests added/passed<!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performedtests passed and validated changes locally  
1258,1,0,0,0,0,1,0,0,0,1,1,1,1,save imageresizer settings in json format <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestthis pr rewrites the settings handler in imageresizer to store the settings in json instead of the default xml config files created by the applicationsettings classthe format of the file has been made to match the json format used by other powertoys so that shifting to the powertoys c++ settings in the future will not be a breaking change<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #1124 * [x] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla* [x] tests added/passed<!-- provide a more detailed description of the pr other things fixed or any additional comments/features here -->## detailed description of the pull request / additional comments\- removed the settingsdesignercs autogen file and settingssettings- moved all the settings from settingsdesignercs as properties in settingscs- implemented save and reload functions for json file read/writing- added thread safety for json file access- added tests for reload/save methods and propertychanged behavior- added newtonsoftjsondll to the msi/msix installer- fixed dll folder locations in packaginglayoutxml (earlier set to x64/release which contained the dlls from the test project changed to x64/release/modules which has the dlls for the correct project)<!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performed- added reload_createsfile_when_filenotfound save_creates_file save_json_is_readable_by_reload and reload_raises_propertychanged tests- tried without settingsjson file and with json file in correct format tried changing each of the settings in the settings menu- installed with msix and verified functionality @laviusmotileng-ms i havent faced this installation error did you follow the steps on the [msix readme](https://githubcom/microsoft/powertoys/blob/master/installer/readmemd)?can you also share the full path of the msix which is generated from the script? im wondering if its a space in the path issue || > @laviusmotileng-ms i havent faced this installation error did you follow the steps on the [msix readme](https://githubcom/microsoft/powertoys/blob/master/installer/readmemd)?> can you also share the full path of the msix which is generated from the script? im wondering if its a space in the path issuei did perhaps im missing something on my computer @udit3333 can you try running the installer from your pc to verify if its only on mine then this shouldnt be a blocker || > > @laviusmotileng-ms i havent faced this installation error did you follow the steps on the [msix readme](https://githubcom/microsoft/powertoys/blob/master/installer/readmemd)?> > can you also share the full path of the msix which is generated from the script? im wondering if its a space in the path issue> > i did perhaps im missing something on my computer @udit3333 can you try running the installer from your pc to verify if its only on mine then this shouldnt be a blocker> yes its working for me || > > > @laviusmotileng-ms i havent faced this installation error did you follow the steps on the [msix readme](https://githubcom/microsoft/powertoys/blob/master/installer/readmemd)?> > > can you also share the full path of the msix which is generated from the script? im wondering if its a space in the path issue> > > > > > i did perhaps im missing something on my computer @udit3333 can you try running the installer from your pc to verify if its only on mine then this shouldnt be a blocker> > > yes its working for methanks there is something i missed on my side  ||
1258,0,0,0,1,0,0,0,0,0,1,1,0,1,save imageresizer settings in json format <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestthis pr rewrites the settings handler in imageresizer to store the settings in json instead of the default xml config files created by the applicationsettings classthe format of the file has been made to match the json format used by other powertoys so that shifting to the powertoys c++ settings in the future will not be a breaking change<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #1124 * [x] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla* [x] tests added/passed<!-- provide a more detailed description of the pr other things fixed or any additional comments/features here -->## detailed description of the pull request / additional comments\- removed the settingsdesignercs autogen file and settingssettings- moved all the settings from settingsdesignercs as properties in settingscs- implemented save and reload functions for json file read/writing- added thread safety for json file access- added tests for reload/save methods and propertychanged behavior- added newtonsoftjsondll to the msi/msix installer- fixed dll folder locations in packaginglayoutxml (earlier set to x64/release which contained the dlls from the test project changed to x64/release/modules which has the dlls for the correct project)<!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performed- added reload_createsfile_when_filenotfound save_creates_file save_json_is_readable_by_reload and reload_raises_propertychanged tests- tried without settingsjson file and with json file in correct format tried changing each of the settings in the settings menu- installed with msix and verified functionality @laviusmotileng-ms i havent faced this installation error did you follow the steps on the [msix readme](https://githubcom/microsoft/powertoys/blob/master/installer/readmemd)?can you also share the full path of the msix which is generated from the script? im wondering if its a space in the path issue || > @laviusmotileng-ms i havent faced this installation error did you follow the steps on the [msix readme](https://githubcom/microsoft/powertoys/blob/master/installer/readmemd)?> can you also share the full path of the msix which is generated from the script? im wondering if its a space in the path issuei did perhaps im missing something on my computer @udit3333 can you try running the installer from your pc to verify if its only on mine then this shouldnt be a blocker || > > @laviusmotileng-ms i havent faced this installation error did you follow the steps on the [msix readme](https://githubcom/microsoft/powertoys/blob/master/installer/readmemd)?> > can you also share the full path of the msix which is generated from the script? im wondering if its a space in the path issue> > i did perhaps im missing something on my computer @udit3333 can you try running the installer from your pc to verify if its only on mine then this shouldnt be a blocker> yes its working for me || > > > @laviusmotileng-ms i havent faced this installation error did you follow the steps on the [msix readme](https://githubcom/microsoft/powertoys/blob/master/installer/readmemd)?> > > can you also share the full path of the msix which is generated from the script? im wondering if its a space in the path issue> > > > > > i did perhaps im missing something on my computer @udit3333 can you try running the installer from your pc to verify if its only on mine then this shouldnt be a blocker> > > yes its working for methanks there is something i missed on my side  ||
1258,0,0,0,0,0,0,0,0,0,0,0,0,1,save imageresizer settings in json format <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestthis pr rewrites the settings handler in imageresizer to store the settings in json instead of the default xml config files created by the applicationsettings classthe format of the file has been made to match the json format used by other powertoys so that shifting to the powertoys c++ settings in the future will not be a breaking change<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #1124 * [x] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla* [x] tests added/passed<!-- provide a more detailed description of the pr other things fixed or any additional comments/features here -->## detailed description of the pull request / additional comments\- removed the settingsdesignercs autogen file and settingssettings- moved all the settings from settingsdesignercs as properties in settingscs- implemented save and reload functions for json file read/writing- added thread safety for json file access- added tests for reload/save methods and propertychanged behavior- added newtonsoftjsondll to the msi/msix installer- fixed dll folder locations in packaginglayoutxml (earlier set to x64/release which contained the dlls from the test project changed to x64/release/modules which has the dlls for the correct project)<!-- describe how you validated the behavior add automated tests wherever possible but list manual validation steps taken as well -->## validation steps performed- added reload_createsfile_when_filenotfound save_creates_file save_json_is_readable_by_reload and reload_raises_propertychanged tests- tried without settingsjson file and with json file in correct format tried changing each of the settings in the settings menu- installed with msix and verified functionality @laviusmotileng-ms i havent faced this installation error did you follow the steps on the [msix readme](https://githubcom/microsoft/powertoys/blob/master/installer/readmemd)?can you also share the full path of the msix which is generated from the script? im wondering if its a space in the path issue || > @laviusmotileng-ms i havent faced this installation error did you follow the steps on the [msix readme](https://githubcom/microsoft/powertoys/blob/master/installer/readmemd)?> can you also share the full path of the msix which is generated from the script? im wondering if its a space in the path issuei did perhaps im missing something on my computer @udit3333 can you try running the installer from your pc to verify if its only on mine then this shouldnt be a blocker || > > @laviusmotileng-ms i havent faced this installation error did you follow the steps on the [msix readme](https://githubcom/microsoft/powertoys/blob/master/installer/readmemd)?> > can you also share the full path of the msix which is generated from the script? im wondering if its a space in the path issue> > i did perhaps im missing something on my computer @udit3333 can you try running the installer from your pc to verify if its only on mine then this shouldnt be a blocker> yes its working for me || > > > @laviusmotileng-ms i havent faced this installation error did you follow the steps on the [msix readme](https://githubcom/microsoft/powertoys/blob/master/installer/readmemd)?> > > can you also share the full path of the msix which is generated from the script? im wondering if its a space in the path issue> > > > > > i did perhaps im missing something on my computer @udit3333 can you try running the installer from your pc to verify if its only on mine then this shouldnt be a blocker> > > yes its working for methanks there is something i missed on my side  ||
1272,1,0,0,0,0,1,0,0,0,1,1,1,1,added telemetry to imageresizer shell extension code (dev/imageresizer) <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestadded tracelogging telemetry to the imageresizerext cpp project the following tracelog telemetry functions were added based on powerrename:- enableimageresizer - to log if a user enables/disables imageresizer- invoked - to log if a user clicks the resize pictures option in the right click menu- invokedret - to log when the resize pictures operations returns and logs the hresult success/error code of the operationthe set_config and init_settings functions were made empty as the save/load from json option is not being done on the c++ side for imageresizer all the json settings are being handled on the c# side<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #53* [x] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla  
1272,1,0,0,0,0,1,0,1,1,1,1,1,1,added telemetry to imageresizer shell extension code (dev/imageresizer) <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestadded tracelogging telemetry to the imageresizerext cpp project the following tracelog telemetry functions were added based on powerrename:- enableimageresizer - to log if a user enables/disables imageresizer- invoked - to log if a user clicks the resize pictures option in the right click menu- invokedret - to log when the resize pictures operations returns and logs the hresult success/error code of the operationthe set_config and init_settings functions were made empty as the save/load from json option is not being done on the c++ side for imageresizer all the json settings are being handled on the c# side<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #53* [x] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla  
1272,0,0,0,0,0,0,0,0,0,0,0,0,1,added telemetry to imageresizer shell extension code (dev/imageresizer) <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestadded tracelogging telemetry to the imageresizerext cpp project the following tracelog telemetry functions were added based on powerrename:- enableimageresizer - to log if a user enables/disables imageresizer- invoked - to log if a user clicks the resize pictures option in the right click menu- invokedret - to log when the resize pictures operations returns and logs the hresult success/error code of the operationthe set_config and init_settings functions were made empty as the save/load from json option is not being done on the c++ side for imageresizer all the json settings are being handled on the c# side<!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #53* [x] cla signed if not go over [here](https://claopensourcemicrosoftcom/microsoft/powertoys) and sign the cla  
1299,0,0,0,0,0,0,0,0,0,0,0,0,0,preview pane telemetry <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestadded telemetry base class to use in preview pane c# project and added telemetry events in preview pane <!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #914 <!-- provide a more detailed description of the pr other things fixed or any additional comments/features here -->## detailed description of the pull request / additional comments1 added telemetry event when markdown is previewed and if markdown preview has errors2 added error bar on top of preview window when preview fails  
1299,0,0,1,0,0,0,0,0,0,0,0,0,1,preview pane telemetry <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestadded telemetry base class to use in preview pane c# project and added telemetry events in preview pane <!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #914 <!-- provide a more detailed description of the pr other things fixed or any additional comments/features here -->## detailed description of the pull request / additional comments1 added telemetry event when markdown is previewed and if markdown preview has errors2 added error bar on top of preview window when preview fails  
1299,1,0,0,0,0,1,1,1,0,1,1,0,1,preview pane telemetry <!-- enter a brief description/summary of your pr here what does it fix/what does it change/how was it tested (even manually if necessary)? -->## summary of the pull requestadded telemetry base class to use in preview pane c# project and added telemetry events in preview pane <!-- please review the items on the pr checklist before submitting-->## pr checklist* [x] applies to #914 <!-- provide a more detailed description of the pr other things fixed or any additional comments/features here -->## detailed description of the pull request / additional comments1 added telemetry event when markdown is previewed and if markdown preview has errors2 added error bar on top of preview window when preview fails  
