prNumber,DB,DB,Interpreter,Logging,Thread,Data Structure,DevOps,DevOps,i18n,i18n,Logic,Microservices,ML,ML,Test,Search,IO,IO,UI,UI,Parser,Security,Cloud,Big Data,App,App,GIS,GIS,Util,Util,NLP,NLP,APM,APM,Network,prTitle,prBody,prIssue,issueNumber,issueTitle,issueBody,prComments,issueTitleLink,issueBodyLink,issue_Comments,isPR,isTrain,commitMessage,prCodeReviewComments,Util,Util,NLP,NLP,APM,APM,DB,DB,Multi Thread,Error Handling,Lang,DevOps,DevOps,i18n,i18n,Setup,ML,ML,IO,IO,UI,UI,Event Handling,App,App,GIS,GIS,Multimedia,CG
3892,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,1.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,moe sync 2020-05-04,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> fix powerset.equals() when comparing to another powerset whose items are the same  but in a different iteration order.  relnotes:    where powerset.equals(powerset) would erroneously return   false if the powerset s underlying sets were equal  but in a different   iteration order.  3891  #3890  befd5ced9edc93a65c75201eb0698a571398005f,,3891,moe sync 2020-05-04,this code has been reviewed and submitted internally feel free to discuss onthe pr and we can submit follow-up changes as necessarycommits:<p> fix powersetequals() when comparing to another powerset whose items are the same but in a different iteration orderrelnotes:   where powersetequals(powerset) would erroneously return  false if the powersets underlying sets were equal but in a different  iteration order3891 #3890befd5ced9edc93a65c75201eb0698a571398005f,,fix equals when comparing two powerset instances with different order,fixes https://githubcom/google/guava/issues/3890,thanks for the improvement! that certainly does look like a bug and i appreciate the reproducing testill mirror this change internally and you should see it added back out later today or tomorrow || cool thank you!   im very glad to have helped ||,1.0,0.0,fix powersetequals() when comparing to another powerset whose items are the same but in a different iteration orderrelnotes:   where powersetequals(powerset) would erroneously return  false if the powersets underlying sets were equal but in a different  iteration order3891 #3890-------------created by moe: https://githubcom/google/moemoe_migrated_revid309745434,,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,1.0,0,0.0,0,0,0.0,0,0.0,0,0,0
3893,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,moe sync 2020-05-06,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> adds constants for  cross-origin-embedder-policy(-report-only)?  headers ([w3](  relnotes=adds constants for  cross-origin-embedder-policy(-report-only)?  headers.  a061f7e066ad470b47b749c0514ac581cf2397e2  -------  <p> implement trylockuninterruptibly  3880  c9278360493d074ecc88c9d42adbcde2ad90f035,,3880,moe sync 2020-05-06,this code has been reviewed and submitted internally feel free to discuss onthe pr and we can submit follow-up changes as necessarycommits:<p> adds constants for `cross-origin-embedder-policy(-report-only)?` headers ([w3]( constants for `cross-origin-embedder-policy(-report-only)?` headersa061f7e066ad470b47b749c0514ac581cf2397e2-------<p> implement trylockuninterruptibly3880c9278360493d074ecc88c9d42adbcde2ad90f035,,implement trylockuninterruptibly,based on awaituninterruptibly(condition ),  @arhimondr before this can/will be merged you need to sign the cla check the message from the googlebot || @original-codematrix im on it hopefully im going to be able to sign soon ||    clas look good thanks!  || @original-codematrix done ||,1.0,0.0,implement trylockuninterruptibly3880relnotesn/a-------------created by moe: https://githubcom/google/moemoe_migrated_revid310009910,,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0
3899,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,1.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,moe sync 2020-05-13,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> in immutableintarray  use arrays.copyof when expanding the internal array.  909bdb290675c41238a194ad32e6686cda58f6dc  -------  <p> implemented lastindexof in cartesianlist  3878  13da6dd1e8446bc2e5e6a5ac6e87e82ce0b7743f,,3878,moe sync 2020-05-13,this code has been reviewed and submitted internally feel free to discuss onthe pr and we can submit follow-up changes as necessarycommits:<p> in immutableintarray use arrayscopyof when expanding the internal array909bdb290675c41238a194ad32e6686cda58f6dc-------<p> implemented lastindexof in cartesianlist387813da6dd1e8446bc2e5e6a5ac6e87e82ce0b7743f,,issue #3874: improve cartesianproductlastindexof,implemented `lastindexof()` in `certesianlist` and added appropriate tests,,1.0,0.0,implemented lastindexof in cartesianlist3878relnotesn/a-------------created by moe: https://githubcom/google/moemoe_migrated_revid311190643,,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,1.0,0,0.0,0,0,0.0,0,0.0,0,0,0
3922,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,moe sync 2020-06-08,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> efficient unmodifiablemultimap foreach  foreach can pass calls directly to the delegate protected collection because it is a read-only operation.  3911 fixes #3912  98a616453df021b0792beb71c81b94d73e0cb69b  -------  <p> add comparators.min/max  relnotes= collect : added two-element min and max methods to comparators.  fc7433e647e82057ccc040885bf38dc503465d54  -------  <p> discourage ordering.min(e  e) and max(e  e) in favor of comparators.min(e  e  comparator) and max(e  e  comparator).  relnotes=discourage the use of ordering.min(e  e) and max(e  e).  8bf31e175d0f103ade07a351ed6135496f635991,,3911,moe sync 2020-06-08,this code has been reviewed and submitted internally feel free to discuss onthe pr and we can submit follow-up changes as necessarycommits:<p> efficient unmodifiablemultimap foreachforeach can pass calls directly to the delegate protectedcollection because it is a read-only operation3911fixes #391298a616453df021b0792beb71c81b94d73e0cb69b-------<p> add comparatorsmin/maxrelnotes`collect`: added two-element min and max methods to comparatorsfc7433e647e82057ccc040885bf38dc503465d54-------<p> discourage orderingmin(e e) and max(e e) in favor of comparatorsmin(e e comparator) and max(e e comparator)relnotesdiscourage the use of orderingmin(e e) and max(e e)8bf31e175d0f103ade07a351ed6135496f635991,,unmodifiablemultimapforeach inefficiently uses the default implementation,`unmodifiablemultimapforeach` uses the `multimapforeach` default implementation which involves listing entries and creating a new lambda instead of simply passing the biconsumer through to the protected instance this is safe to pass directly though because `foreach(biconsumer)` is a read-only operation,proposed solution:  ||,1.0,0.0,discourage orderingmin(e e) and max(e e) in favor of comparatorsmin(e e comparator) and max(e e comparator)relnotesdiscourage the use of orderingmin(e e) and max(e e)-------------created by moe: https://githubcom/google/moemoe_migrated_revid315373918,,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,1.0,0,0.0,0,0,0.0,0,0.0,0,0,0
3922,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,moe sync 2020-06-08,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> efficient unmodifiablemultimap foreach  foreach can pass calls directly to the delegate protected collection because it is a read-only operation.  3911 fixes #3912  98a616453df021b0792beb71c81b94d73e0cb69b  -------  <p> add comparators.min/max  relnotes= collect : added two-element min and max methods to comparators.  fc7433e647e82057ccc040885bf38dc503465d54  -------  <p> discourage ordering.min(e  e) and max(e  e) in favor of comparators.min(e  e  comparator) and max(e  e  comparator).  relnotes=discourage the use of ordering.min(e  e) and max(e  e).  8bf31e175d0f103ade07a351ed6135496f635991,,3912,moe sync 2020-06-08,this code has been reviewed and submitted internally feel free to discuss onthe pr and we can submit follow-up changes as necessarycommits:<p> efficient unmodifiablemultimap foreachforeach can pass calls directly to the delegate protectedcollection because it is a read-only operation3911fixes #391298a616453df021b0792beb71c81b94d73e0cb69b-------<p> add comparatorsmin/maxrelnotes`collect`: added two-element min and max methods to comparatorsfc7433e647e82057ccc040885bf38dc503465d54-------<p> discourage orderingmin(e e) and max(e e) in favor of comparatorsmin(e e comparator) and max(e e comparator)relnotesdiscourage the use of orderingmin(e e) and max(e e)8bf31e175d0f103ade07a351ed6135496f635991,,3911 efficient unmodifiablemultimap foreach,foreach can pass calls directly to the delegate protectedcollection because it is a read-only operation,,1.0,0.0,discourage orderingmin(e e) and max(e e) in favor of comparatorsmin(e e comparator) and max(e e comparator)relnotesdiscourage the use of orderingmin(e e) and max(e e)-------------created by moe: https://githubcom/google/moemoe_migrated_revid315373918,,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,1.0,0,0.0,0,0,0.0,0,0.0,0,0,0
3971,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,moe sync 2020-07-22,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> add awaitterminationuninterruptibly.  3908 fixes #1315 somewhat relevant to  vaguely relevant to   since it creates a  @checkreturnvalue  variant of a  java.util.concurrent  method that returns  false  to indicate timeout.  relnotes= util.concurrent : added  awaitterminationuninterruptibly .  1ec90b045a45b4603ea5bd1c296f284ec1c438db,,3908,moe sync 2020-07-22,this code has been reviewed and submitted internally feel free to discuss onthe pr and we can submit follow-up changes as necessarycommits:<p> add awaitterminationuninterruptibly3908fixes #1315somewhat relevant to  relevant to  since it creates a `@checkreturnvalue` variant of a `javautilconcurrent` method that returns `false` to indicate timeoutrelnotes`utilconcurrent`: added `awaitterminationuninterruptibly`1ec90b045a45b4603ea5bd1c296f284ec1c438db,,#1315 add awaitterminationuninterruptibly() for executorservice - mâ€¦, kindly review the changes and suggest editsthanksnisarg,     i signed it!on thu may 21 2020 at 7:09 pm googlebot <notifications@githubcom> wrote:>  >>>> ðŸ“ *please visit  < to sign*>>>>  > ------------------------------>> what to do if you already signed the cla individual signers>>>>    - its possible we dont have your github username or youre using a>>    different email address on your commit check your existing cla data>>    < and verify that your email>>    is set on your git commits>>    < corporate signers>>>>    - your company has a point of contact who decides which employees are>>    authorized to participate ask your poc to be added to the group of>>    authorized contributors if you dont know who your point of contact is>>    direct the google project maintainer to go/cla#troubleshoot (public>>    version <    - the email used to register you as an authorized contributor must be>>    the email used for the git commit check your existing cla data>>    < and verify that your email>>    is set on your git commits>>    <    - the email used to register you as an authorized contributor must>>    also be attached to your github account>>    <  *googlers: go here>> < for more info*>>>> â€”>> you are receiving this because you authored the thread>> reply to this email directly view it on github>> < or>> unsubscribe>> < >>> || ,1.0,0.0,add awaitterminationuninterruptibly3908fixes #1315somewhat relevant to  relevant to  since it creates a `@checkreturnvalue` variant of a `javautilconcurrent` method that returns `false` to indicate timeoutrelnotes`utilconcurrent`: added `awaitterminationuninterruptibly`-------------created by moe: https://githubcom/google/moemoe_migrated_revid322581454,,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0
4020,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,moe sync 2020-09-15,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> make closingfuture available in open-source guava (@beta).  relnotes= util.concurrent : add  closingfuture .  48851566428571694e62dee9f277d9833e78f17a  -------  <p> fix typos and remove unnecessary words.  4012  12c9012b0bde00a99cd454f1af6d90b1e5e11508  -------  <p> bump checker-qual from 2.11.1 to 3.5.0.  for unfortunate reasons involving internal legacy infrastructure  this is easier than merging #4018. but at least it gets us on the newest major version. that makes it easier to see that it s safe to resolve a conflict between  say  3.5.0 and 3.6.1 by just using the newer one.  a2ad1ee1fa9fcc591edc79f5e7c160ddd19b851d  -------  <p> remove spurious annotation to fix travis build.  f106608d0c58c2c67dcd56e638ace73472768f65,,4012,moe sync 2020-09-15,this code has been reviewed and submitted internally feel free to discuss onthe pr and we can submit follow-up changes as necessarycommits:<p> make closingfuture available in open-source guava (@beta)relnotes`utilconcurrent`: add `closingfuture`48851566428571694e62dee9f277d9833e78f17a-------<p> fix typos and remove unnecessary words401212c9012b0bde00a99cd454f1af6d90b1e5e11508-------<p> bump checker-qual from 2111 to 350for unfortunate reasons involving internal legacy infrastructure this is easier than merging #4018 but at least it gets us on the newest major version that makes it easier to see that its safe to resolve a conflict between say 350 and 361 by just using the newer onea2ad1ee1fa9fcc591edc79f5e7c160ddd19b851d-------<p> remove spurious annotation to fix travis buildf106608d0c58c2c67dcd56e638ace73472768f65, cla:yes per #4012 ||, typos/grammatical errors,i just ran stuff through grammar checkers and found some typos/grammatical errors since i only added some small changes i didnt think i needed to do anything special like open an issue or something but if i should in the future please tell me if you think i got some stuff wrong ill fix it but there are definitely some typos in there,thanks im going to merge the typo fixes and a simplification the rest of the changes look more neutral (and a few of them look like steps backward) in the interest of getting this merged quickly ill stick to the noncontroversial ones || two of these changes are typo fixes but _none_ of them fixes a grammatical error four go from correct to differently correct one goes from correct to differently correct but definitely less clear one goes from correct to incorrect one goes from debatably correct to definitely incorrect and one goes from correct code formatting to incorrect code formatting || thanks for your feedback i went and changed what i thought you were talking about and now there are only more correct changes (i think) if there is anything else please let me know and sorry about the code formatting i dont know whats going on with that || ok i  everything you said now its just the bare minimal typos ||,1.0,0.0,remove spurious annotation to fix travis buildrelnotesn/a-------------created by moe: https://githubcom/google/moemoe_migrated_revid331770482,,1.0,0,0.0,0,0.0,0,1.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,1.0,0,0.0,0,0,0.0,0,0.0,0,0,0
4020,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,moe sync 2020-09-15,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> make closingfuture available in open-source guava (@beta).  relnotes= util.concurrent : add  closingfuture .  48851566428571694e62dee9f277d9833e78f17a  -------  <p> fix typos and remove unnecessary words.  4012  12c9012b0bde00a99cd454f1af6d90b1e5e11508  -------  <p> bump checker-qual from 2.11.1 to 3.5.0.  for unfortunate reasons involving internal legacy infrastructure  this is easier than merging #4018. but at least it gets us on the newest major version. that makes it easier to see that it s safe to resolve a conflict between  say  3.5.0 and 3.6.1 by just using the newer one.  a2ad1ee1fa9fcc591edc79f5e7c160ddd19b851d  -------  <p> remove spurious annotation to fix travis build.  f106608d0c58c2c67dcd56e638ace73472768f65,,4018,moe sync 2020-09-15,this code has been reviewed and submitted internally feel free to discuss onthe pr and we can submit follow-up changes as necessarycommits:<p> make closingfuture available in open-source guava (@beta)relnotes`utilconcurrent`: add `closingfuture`48851566428571694e62dee9f277d9833e78f17a-------<p> fix typos and remove unnecessary words401212c9012b0bde00a99cd454f1af6d90b1e5e11508-------<p> bump checker-qual from 2111 to 350for unfortunate reasons involving internal legacy infrastructure this is easier than merging #4018 but at least it gets us on the newest major version that makes it easier to see that its safe to resolve a conflict between say 350 and 361 by just using the newer onea2ad1ee1fa9fcc591edc79f5e7c160ddd19b851d-------<p> remove spurious annotation to fix travis buildf106608d0c58c2c67dcd56e638ace73472768f65, cla:yes per #4012 ||,bump checker-qual from 2111 to 361,, gets us _part_ of the way there (at least to major version 3 which as youve pointed out is the especially important part)bonus: we may actually make a guava release pretty soon || thanks for upgrading to 350 ||,1.0,0.0,remove spurious annotation to fix travis buildrelnotesn/a-------------created by moe: https://githubcom/google/moemoe_migrated_revid331770482,,1.0,0,0.0,0,0.0,0,1.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,1.0,0,0.0,0,0,0.0,0,0.0,0,0,0
4029,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,moe sync 2020-09-17,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> fix assertionerror from range.gap.  4007  #4004  88593a07f3a04163f2c68cf323a54cd8f8efdd03  -------  <p> fix random typos in guava.  fixes #4021  1102d11be3bbe534a5a569832aeb0099aa0eaa61  -------  <p> add back web.app to public suffix list  d12e9833c5232032c8e9a0b51c9ea3b9ce5e2b9d  -------  <p> externally restore @donotmock to closingfuture.combiner  and externally add @donotmock to closingfuture itself.  this implements an alternative workaround for   replacing the one submitted in cl 331770482.  7b4c82f4e436311184cfb61cd6cfd8fb85a3dbe5,,4004,moe sync 2020-09-17,this code has been reviewed and submitted internally feel free to discuss onthe pr and we can submit follow-up changes as necessarycommits:<p> fix assertionerror from rangegap4007 #400488593a07f3a04163f2c68cf323a54cd8f8efdd03-------<p> fix random typos in guavafixes #40211102d11be3bbe534a5a569832aeb0099aa0eaa61-------<p> add back webapp to public suffix listd12e9833c5232032c8e9a0b51c9ea3b9ce5e2b9d-------<p> externally restore @donotmock to closingfuturecombiner and externally add @donotmock to closingfuture itselfthis implements an alternative workaround for  replacing the one submitted in cl 3317704827b4c82f4e436311184cfb61cd6cfd8fb85a3dbe5,,assertionerror from rangegap,@zhanhb [reports]( at comgooglecommoncollectcut$abovealldescribeaslowerbound(cutjava:259)	at comgooglecommoncollectrangetostring(rangejava:674)	at comgooglecommoncollectrange<init>(rangejava:357)	at comgooglecommoncollectrangecreate(rangejava:155)	at comgooglecommoncollectrangegap(rangejava:582)```,,1.0,0.0,externally restore @donotmock to closingfuturecombiner and externally add @donotmock to closingfuture itselfthis implements an alternative workaround for  replacing the one submitted in cl 331770482relnotesn/a-------------created by moe: https://githubcom/google/moemoe_migrated_revid332225001,,1.0,0,0.0,0,0.0,0,1.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,1.0,0,0.0,0,0,0.0,0,0.0,0,0,0
4029,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,moe sync 2020-09-17,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> fix assertionerror from range.gap.  4007  #4004  88593a07f3a04163f2c68cf323a54cd8f8efdd03  -------  <p> fix random typos in guava.  fixes #4021  1102d11be3bbe534a5a569832aeb0099aa0eaa61  -------  <p> add back web.app to public suffix list  d12e9833c5232032c8e9a0b51c9ea3b9ce5e2b9d  -------  <p> externally restore @donotmock to closingfuture.combiner  and externally add @donotmock to closingfuture itself.  this implements an alternative workaround for   replacing the one submitted in cl 331770482.  7b4c82f4e436311184cfb61cd6cfd8fb85a3dbe5,,4007,moe sync 2020-09-17,this code has been reviewed and submitted internally feel free to discuss onthe pr and we can submit follow-up changes as necessarycommits:<p> fix assertionerror from rangegap4007 #400488593a07f3a04163f2c68cf323a54cd8f8efdd03-------<p> fix random typos in guavafixes #40211102d11be3bbe534a5a569832aeb0099aa0eaa61-------<p> add back webapp to public suffix listd12e9833c5232032c8e9a0b51c9ea3b9ce5e2b9d-------<p> externally restore @donotmock to closingfuturecombiner and externally add @donotmock to closingfuture itselfthis implements an alternative workaround for  replacing the one submitted in cl 3317704827b4c82f4e436311184cfb61cd6cfd8fb85a3dbe5,,issue #4004 assertionerror from rangegap,4004 got iae instead of assertionerror,  thanks i suspect that what wed prefer is to avoid calling `describeaslowerbound` at all in this case but id have to look at `gap` more to confirm (and to figure out what to do instead) || i think the problem is the ranges contain each other(intersection) it is illegal for `gap`and i made an opposite case```java rangeatmost(3)gap(rangeatmost(2))``````shelljavalangassertionerror	at comgooglecommoncollectcut$belowalldescribeasupperbound(cutjava:165)	at comgooglecommoncollectrangetostring(rangejava:677)	at comgooglecommoncollectrange<init>(rangejava:358)	at comgooglecommoncollectrangecreate(rangejava:156)	at comgooglecommoncollectrangegap(rangejava:583)```so i added the ranges check for the `gap`ptal   || sounds reasonable thanks would you also:- add your tests for the assertionerror cases- include the 2 input ranges in the exception message || @cpovirk  i added the test and the invalid ranges in the iae message  || thanks i got another set of eyes on this and hopefully well get it submitted internally and merged out soon ||,1.0,0.0,externally restore @donotmock to closingfuturecombiner and externally add @donotmock to closingfuture itselfthis implements an alternative workaround for  replacing the one submitted in cl 331770482relnotesn/a-------------created by moe: https://githubcom/google/moemoe_migrated_revid332225001,,1.0,0,0.0,0,0.0,0,1.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,1.0,0,0.0,0,0,0.0,0,0.0,0,0,0
4030,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,moe sync 2020-09-18,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> fix unsupportedoperationexception from treerangeset.subrangeset().add(...).  4019  #4002  3685507ce36e24f111cabb45c6d5c5dd26565aad  -------  <p> deal with class#isinstance checks which are guaranteed to be false.  2fa82f2cb6e1d2f6c29b7986be6e95063b65bf71  -------  <p> change  forwardingmap.remove(object)  parameter name from  object  to  key  to match  map.remove(object key) .  fixes   204904cbe79852e29aec2e461273f9b6112bd2f9,,4019,moe sync 2020-09-18,this code has been reviewed and submitted internally feel free to discuss onthe pr and we can submit follow-up changes as necessarycommits:<p> fix unsupportedoperationexception from treerangesetsubrangeset()add()4019 #40023685507ce36e24f111cabb45c6d5c5dd26565aad-------<p> deal with class#isinstance checks which are guaranteed to be false2fa82f2cb6e1d2f6c29b7986be6e95063b65bf71-------<p> change `forwardingmapremove(object)` parameter name from `object` to `key` to match `mapremove(object key)`fixes https://githubcom/google/guava/issues/4028204904cbe79852e29aec2e461273f9b6112bd2f9,,issue #4002 unsupportedoperationexception when modify treerangesetsubrangeset(range),the same implementation as `remove`,,1.0,0.0,change `forwardingmapremove(object)` parameter name from `object` to `key` to match `mapremove(object key)`fixes  by moe: https://githubcom/google/moemoe_migrated_revid332443901,,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0,0
5252,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,1.0,moe sync 2020-09-29,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> internal changes to classpath.  643423a88d854deb863fa08f550a6e41d2823df5  -------  <p> internal changes to classpath.  b7e83b114f95f5b776ed60f5932420e5c5fc24ad  -------  <p> remove unnecessary parens  4036  30c69a1ff047f8dad3abef2c315c305e052da0b2  -------  <p> also print android test failures.  0644480db466a331b7bd9fa7a8690f37d05ddda2  -------  <p> fix classpathtest on android jdk 11.  037e10c0da8159c06fa471142ae923dceb03e4ea,,4036,moe sync 2020-09-29,this code has been reviewed and submitted internally feel free to discuss onthe pr and we can submit follow-up changes as necessarycommits:<p> internal changes to classpath643423a88d854deb863fa08f550a6e41d2823df5-------<p> internal changes to classpathb7e83b114f95f5b776ed60f5932420e5c5fc24ad-------<p> remove unnecessary parens403630c69a1ff047f8dad3abef2c315c305e052da0b2-------<p> also print android test failures0644480db466a331b7bd9fa7a8690f37d05ddda2-------<p> fix classpathtest on android jdk 11037e10c0da8159c06fa471142ae923dceb03e4ea, setting `cla: yes` because the commit by another author is derived directly from pr #4036 from that author ||,remove unnecessary parens,this pr is related to pr #3191in #3191 unnecessary parens in `pairedstats` were omitted but its similar class `stats` was not touchedi found unnecessary parens in the class so removed,    ,1.0,0.0,fix classpathtest on android jdk 11relnotesn/a-------------created by moe: https://githubcom/google/moemoe_migrated_revid334217434,,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,1.0,0,0.0,0,0,0.0,0,0.0,0,0,0
5268,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,moe sync 2020-10-09,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> clarify  hashmultimap  docs about concurrency.  closes #5266. 3682.  e6b523481b34b2c2007046ea987bf62df92eb0f8  -------  <p> removed all references to now useless workaround  fixes #3679 fixes #5265  26da0949c1cf54eb730578e75fe087f67110ee71,,5265,moe sync 2020-10-09,this code has been reviewed and submitted internally feel free to discuss onthe pr and we can submit follow-up changes as necessarycommits:<p> clarify `hashmultimap` docs about concurrencycloses #52663682e6b523481b34b2c2007046ea987bf62df92eb0f8-------<p> removed all references to now useless workaroundfixes #3679fixes #526526da0949c1cf54eb730578e75fe087f67110ee71, these commits were derived from the prs by @saucistophe so i am marking the cla as signed ||,removed all references to now useless workaround,3679,,1.0,0.0,removed all references to now useless workaround3679fixes #5265relnotesn/a-------------created by moe: https://githubcom/google/moemoe_migrated_revid336161257,,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,1.0,0,0.0,0,0,0.0,0,0.0,0,0,0
5268,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,0,0.0,0,0.0,0,0.0,moe sync 2020-10-09,this code has been reviewed and submitted internally. feel free to discuss on the pr  and we can submit follow-up changes as necessary.  commits: ===== <p> clarify  hashmultimap  docs about concurrency.  closes #5266. 3682.  e6b523481b34b2c2007046ea987bf62df92eb0f8  -------  <p> removed all references to now useless workaround  fixes #3679 fixes #5265  26da0949c1cf54eb730578e75fe087f67110ee71,,5266,moe sync 2020-10-09,this code has been reviewed and submitted internally feel free to discuss onthe pr and we can submit follow-up changes as necessarycommits:<p> clarify `hashmultimap` docs about concurrencycloses #52663682e6b523481b34b2c2007046ea987bf62df92eb0f8-------<p> removed all references to now useless workaroundfixes #3679fixes #526526da0949c1cf54eb730578e75fe087f67110ee71, these commits were derived from the prs by @saucistophe so i am marking the cla as signed ||,clarified hashmultimap javadoc about concurrency,3682,,1.0,0.0,removed all references to now useless workaround3679fixes #5265relnotesn/a-------------created by moe: https://githubcom/google/moemoe_migrated_revid336161257,,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,1.0,0,0.0,0,0,0.0,0,0.0,0,0,0
